	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	clase
3418	-0.347565	-0.535845	0.0455627	0.120885	1.15706	0.181705	-0.135315	-0.0236261	-0.642292	-1.39404	0.320175	-0.33936	1.29801	1.18161	-0.1537	-0.0414655	-0.75154	-1.62767	-0.969032	-0.844338	1.26387	0.545535	-0.112928	-0.0323592	-0.756858	-1.50766	-1.37798	0.0519993	0.188651	-0.645649	-0.0485707	-0.0361835	-0.636088	0.0544079	1.09237	0.954772	1.15657	0.598739	-0.0868626	-0.479074	-0.531362	1.05312	0.329061	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.68276	1.18919	-1.27279	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-0.573467	0.0131557	-2.09561	-1.1601	-0.522725	-0.175718	7
3419	-0.347565	-1.18357	-2.06721	0.120885	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	0.0709327	0.287189	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-0.608328	1.56548	-0.518747	-0.00769154	3.05828	-0.112928	-0.0323592	-0.432805	0.940084	-0.192062	-1.38046	1.18826	1.56141	-0.0485707	-0.0361835	1.23211	1.33245	0.769276	0.448026	1.15657	-0.548619	-0.0868626	0.202541	-0.377643	0.434795	1.27897	0.228239	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-0.950235	1.17313	-1.22596	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-2.0632	-0.292703	-1.1601	-0.522725	-0.175718	4
3420	-0.347565	-0.319937	0.0455627	0.782034	-0.0900333	-0.411513	-0.135315	-0.0236261	0.0129401	0.813673	0.320175	0.0783391	0.455631	-0.541607	-0.1537	-0.0414655	-0.172512	0.071236	-0.800065	-0.355952	1.26387	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-0.869731	0.688648	1.02165	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.684636	0.27911	0.8164	1.17242	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.977426	2.40086	-0.0930402	-0.0660959	-0.408178	0.199598	0.0222322	-1.27279	-0.216009	2.29638	2.4118	-0.0161733	-0.304968	-0.77427	-0.678964	0.909235	1.61008	1.215	-0.175718	3
3421	-0.347565	0.327787	0.984571	0.782034	0.266279	-0.411513	-0.135315	-0.0236261	-0.642292	0.997649	-0.427552	-0.54821	1.12954	-0.541607	-0.1537	-0.0414655	-0.75154	-0.778219	-0.800065	0.295229	1.10492	-0.571241	-0.112928	-0.0323592	-0.756858	-0.691745	1.16327	1.00697	0.0220507	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.904124	-0.684636	0.110195	0.8164	0.02506	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.116237	1.9431	-0.0930402	-0.0660959	-0.408178	0.376069	0.0222322	-0.520199	0.625616	1.68435	-0.193176	-0.0161733	-0.304968	0.0289412	0.0131557	0.909235	0.744398	0.470258	-0.175718	3
3422	-0.347565	-0.535845	-0.189189	1.00242	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	0.261744	0.81866	0.287189	-0.218274	-0.541607	-0.1537	-0.0414655	-0.75154	0.920691	-0.124195	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	1.10327	0.993858	0.211161	-1.14415	-0.645649	-0.0485707	-0.0361835	-0.636088	1.1727	0.930821	0.616941	-0.0340352	-0.835459	-0.0868626	-0.479074	1.31327	-0.183533	-0.937489	1.26167	-0.345682	-0.0930402	-0.0660959	-0.408178	0.729013	0.411219	0.420539	1.13059	0.256257	-0.193176	-0.0161733	-0.304968	-0.573467	0.243862	0.708912	0.398126	-0.522725	-0.175718	6
3423	-0.347565	0.327787	0.0455627	-1.4218	-0.446345	-0.411513	-0.135315	-0.0236261	0.340556	0.813673	-0.926037	0.496038	1.29801	0.196913	-0.1537	-0.0414655	0.406516	0.7508	-0.969032	-1.16993	0.151253	-0.571241	-0.112928	-0.0323592	-0.756858	-0.0390137	0.993858	0.529486	0.188651	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.744369	0.769276	0.785856	-0.544296	-0.835459	-0.0868626	-0.479074	1.15955	-0.338115	-0.77917	0.91719	-0.345682	-0.0930402	-0.0660959	-0.408178	1.4349	-0.950235	-0.896494	0.962266	-0.151769	-0.193176	-0.0161733	-0.304968	0.0289412	-0.217551	-0.0923803	-0.121281	-0.522725	-0.175718	8
3424	-0.347565	0.543695	0.749819	1.00242	0.444435	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	0.81866	0.496038	0.455631	-0.541607	-0.1537	-0.0414655	0.117002	1.09058	-0.631097	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	1.18746	1.10327	0.993858	-0.425487	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.013357	0.533674	0.446184	0.954772	-0.374209	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	-0.145895	0.91719	-0.803439	-0.0930402	-0.0660959	-0.408178	0.376069	0.9947	0.984982	0.962266	-0.559794	-0.193176	-0.0161733	-0.304968	0.430547	0.935983	0.708912	-0.121281	-0.522725	-0.175718	5
3425	-0.347565	0.543695	0.515067	0.341268	1.33521	2.55458	-0.135315	-0.0236261	0.668172	0.997649	0.320175	0.496038	1.29801	1.67395	-0.1537	-0.0414655	0.406516	1.09058	-0.800065	-0.193157	1.26387	-0.292047	-0.112928	-0.0323592	-0.756858	-1.50766	-1.37798	0.688648	-0.477751	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.523091	0.785856	-1.56482	-0.835459	-0.0868626	-0.479074	-0.8388	1.2077	-0.304214	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	0.552541	1.18919	-1.27279	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	1.03295	-0.217551	-2.09561	-1.1601	-0.522725	-0.175718	7
3426	-0.347565	-0.319937	0.0455627	0.120885	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	0.629697	1.0679	1.12259	0.455631	-0.541607	-0.1537	-0.0414655	-0.75154	1.09058	-0.631097	-0.681543	0.945976	0.545535	-0.112928	-0.0323592	-0.432805	0.940084	-1.5474	-1.53962	0.355252	1.00964	-0.0485707	-0.0361835	0.298009	0.853184	-1.49237	-1.74787	0.306139	0.598739	-0.0868626	0.202541	1.46699	-1.11102	-1.09581	0.91719	-0.116804	-0.0930402	-0.0660959	0.0895778	1.08196	-0.561248	0.420539	1.13059	-0.763807	-0.193176	-0.0161733	-0.304968	0.0289412	0.705276	0.708912	-0.294417	-0.522725	-0.175718	0
3427	4.26612	2.27096	0.515067	0.561651	1.69153	1.07153	-0.135315	-0.0236261	1.97864	0.997649	1.0679	1.12259	1.29801	1.67395	-0.1537	-0.0414655	2.43311	0.7508	-1.138	0.620819	1.10492	-0.292047	-0.112928	-0.0323592	0.863407	-0.691745	-1.03915	1.00697	0.0220507	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.284638	0.616941	-1.39473	-0.835459	-0.0868626	-0.479074	-0.377643	1.36229	-0.462533	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	1.08196	0.800206	-1.83723	-1.56261	-0.763807	-0.193176	-0.0161733	2.92763	2.03697	-0.448258	-2.29593	-1.1601	-0.522725	-0.175718	7
3428	-0.347565	0.759603	-0.658694	-2.30333	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-0.106209	1.0679	-1.59246	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	0.580909	1.56548	-0.0303618	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	-0.528563	1.16327	0.529486	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.769276	0.954772	-1.56482	-0.835459	-0.0868626	-0.479074	-0.992519	0.89854	1.27897	0.744952	0.112074	-0.0930402	-0.0660959	-0.408178	0.376069	1.18919	1.17313	1.13059	2.29638	2.4118	-0.0161733	-0.304968	0.430547	0.935983	0.308266	0.22499	0.718504	-0.175718	1
3429	-0.347565	-0.104029	0.749819	-0.319881	-0.446345	-0.411513	-0.135315	-0.0236261	-0.642292	0.629697	1.0679	0.287189	0.96106	-0.0492604	-0.1537	-0.0414655	0.117002	1.09058	-0.293163	-1.16993	0.787032	0.545535	-0.112928	-0.0323592	0.863407	0.776901	-1.5474	-1.53962	0.855054	1.28552	-0.0485707	-0.0361835	1.23211	0.693429	-1.49237	-1.57896	1.15657	0.02506	-0.0868626	0.543349	1.46699	-0.801861	-0.620852	1.08943	-0.345682	-0.0930402	-0.0660959	-0.408178	1.08196	0.216726	0.984982	0.120641	-0.763807	-0.193176	-0.0161733	-0.304968	0.0289412	0.705276	0.107943	-0.640688	-0.522725	-0.175718	0
3430	-0.347565	-0.319937	0.749819	-0.099498	-0.802657	-0.411513	-0.135315	-0.0236261	0.0129401	0.44572	1.0679	1.12259	-1.39761	-0.541607	-0.1537	-0.0414655	-0.172512	0.411018	1.56548	0.783614	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	0.824441	0.688648	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.930821	0.616941	-1.56482	-0.835459	-0.0868626	-0.479074	-0.992519	1.36229	0.804018	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.859231	1.18919	0.984982	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-0.77427	0.705276	0.909235	-0.98696	-0.522725	-0.175718	1
3431	-0.347565	-0.104029	0.0455627	0.120885	-0.802657	-0.411513	-0.135315	-0.0236261	2.96148	0.997649	0.0709327	0.704888	0.118678	-0.541607	-0.1537	-0.0414655	3.30166	-0.438437	-1.138	0.458024	0.469142	-0.571241	-0.112928	-0.0323592	-0.756858	-1.01811	0.993858	1.00697	0.0220507	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.904124	0.446184	0.27911	0.8164	0.02506	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.228239	2.40086	-0.0930402	-0.0660959	-0.408178	0.199598	0.0222322	-0.332051	0.625616	2.5004	-0.193176	-0.0161733	-0.304968	0.0289412	0.0131557	0.909235	0.917533	0.470258	-0.175718	3
3432	-0.347565	0.543695	0.749819	0.341268	0.444435	-0.411513	-0.135315	-0.0236261	-0.314676	0.997649	0.81866	1.12259	1.12954	-0.541607	-0.1537	-0.0414655	0.69603	1.09058	-0.969032	-0.355952	1.26387	-0.0128533	-0.112928	-0.0323592	-0.108752	1.10327	-0.530896	0.84781	1.35486	-0.093885	-0.0485707	-0.0361835	-0.636088	0.214163	1.09237	0.616941	1.15657	0.598739	-0.0868626	-0.479074	-0.992519	-1.11102	-0.620852	1.26167	-0.116804	-0.0930402	-0.0660959	-0.408178	0.199598	0.411219	0.984982	0.793941	-0.763807	-0.193176	-0.0161733	-0.304968	0.229744	0.474569	0.107943	-0.640688	-0.522725	-0.175718	9
3433	-0.347565	0.543695	0.0455627	-0.760647	1.51337	0.478314	-0.135315	-0.0236261	0.0129401	0.813673	0.320175	0.0783391	1.29801	0.443086	-0.1537	-0.0414655	0.117002	1.09058	0.551674	0.620819	0.151253	-0.571241	-0.112928	-0.0323592	-0.756858	-0.854928	1.16327	1.00697	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.904124	0.930821	0.954772	-0.204122	-0.835459	-0.0868626	0.543349	1.31327	-0.0289513	0.645699	0.228239	-0.803439	-0.0930402	-0.0660959	1.58284	1.4349	-1.14473	0.608687	-0.216009	-0.763807	-0.193176	-0.0161733	0.772566	0.631349	0.935983	0.708912	-0.640688	-0.522725	-0.175718	8
3434	0.805856	2.05505	0.984571	1.00242	1.86968	2.25797	-0.135315	-0.0236261	1.65102	0.997649	0.320175	0.0783391	1.29801	1.67395	-0.1537	-0.0414655	1.85409	1.09058	-0.46213	0.458024	1.10492	-0.292047	-0.112928	-0.0323592	1.83557	-0.0390137	-1.03915	0.84781	0.0220507	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.123093	0.785856	-1.56482	-0.835459	-0.0868626	-0.479074	-0.8388	1.36229	0.170742	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	0.376069	1.18919	-1.46094	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	2.03697	0.243862	-2.29593	-1.1601	-0.522725	-0.175718	7
3435	-0.347565	0.543695	0.984571	-0.98103	-0.980813	-0.411513	-0.135315	-0.0236261	-0.314676	0.813673	-0.17831	0.913737	-1.39761	-0.541607	-0.1537	-0.0414655	-0.172512	0.7508	-1.138	0.620819	-0.961359	-0.571241	-0.112928	-0.0323592	-0.756858	-1.34448	-1.5474	0.529486	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.523091	0.448026	-1.56482	-0.835459	-0.0868626	-0.479074	-0.992519	0.89854	0.0124237	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	0.905484	1.18919	0.044244	0.120641	1.48033	-0.193176	-0.0161733	-0.304968	0.832152	0.705276	0.107943	0.917533	2.45622	0.693323	2
3436	-0.347565	0.327787	0.984571	-0.319881	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	0.629697	-0.17831	0.496038	0.287155	-0.541607	-0.1537	-0.0414655	-0.462026	1.09058	-0.46213	-0.193157	0.787032	-0.571241	-0.112928	-0.0323592	-0.756858	-0.854928	-1.5474	-0.266325	0.355252	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.16927	0.785856	-0.88447	-0.835459	-0.0868626	-0.479074	-0.992519	0.280213	0.804018	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	0.199598	1.18919	1.17313	1.13059	1.07231	-0.193176	-0.0161733	-0.304968	1.03295	0.474569	0.107943	0.917533	3.20096	1.56236	2
3437	-0.347565	1.40733	0.984571	-0.540264	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	0.997649	-0.676794	0.496038	1.12954	-0.0492604	-0.1537	-0.0414655	0.406516	1.09058	-1.138	-0.518747	1.26387	0.545535	-0.112928	-0.0323592	-0.756858	0.776901	0.655023	0.84781	1.35486	1.56141	-0.0485707	-0.0361835	-0.636088	-0.424858	0.284638	-0.396551	1.15657	1.45926	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.91719	0.79871	-0.0930402	-0.0660959	-0.408178	0.729013	0.0222322	0.420539	1.13059	-0.355781	-0.193176	-0.0161733	-0.304968	0.832152	0.243862	0.107943	-0.467553	-0.522725	-0.175718	9
3438	-0.347565	-0.319937	-0.423942	0.120885	0.444435	-0.411513	-0.135315	-0.0236261	-0.642292	-0.290185	1.0679	0.287189	0.455631	-0.541607	-0.1537	-0.0414655	-0.75154	0.411018	0.382707	-0.681543	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.613718	1.16327	1.00697	-0.311151	-0.645649	-0.0485707	-0.0361835	-0.636088	0.214163	-0.523091	-0.396551	0.646313	-0.548619	-0.0868626	-0.479074	-0.992519	-1.11102	-0.620852	1.26167	-0.116804	-0.0930402	-0.0660959	-0.408178	0.905484	0.411219	0.796834	0.625616	-0.559794	-0.193176	-0.0161733	-0.304968	0.229744	0.474569	-0.292703	-1.1601	-0.522725	-0.175718	5
3439	-0.347565	-0.319937	0.984571	-0.099498	-0.268189	-0.411513	-0.135315	-0.0236261	-0.314676	0.629697	0.320175	0.496038	1.29801	-0.541607	-0.1537	-0.0414655	-0.172512	0.920691	-0.800065	-1.16993	0.628087	0.545535	-0.112928	-0.0323592	0.539354	0.613718	-1.5474	-1.53962	0.855054	-0.369767	-0.0485707	-0.0361835	0.298009	0.853184	-1.49237	-1.74787	0.986487	-0.548619	-0.0868626	-0.138266	1.46699	-1.11102	-0.620852	1.08943	-0.574561	-0.0930402	-0.0660959	-0.408178	1.08196	0.0222322	0.232392	0.625616	-0.763807	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	0.708912	-0.467553	-0.522725	-0.175718	0
3440	-0.347565	0.111879	-0.658694	0.561651	0.800746	-0.114904	-0.135315	-0.0236261	0.668172	0.997649	0.81866	-1.17476	0.792584	0.443086	-0.1537	-0.0414655	1.27506	0.580909	-0.46213	-0.193157	1.10492	-0.0128533	-0.112928	-0.0323592	-0.756858	-0.0390137	1.16327	1.00697	0.188651	-0.645649	-0.0485707	-0.0361835	-0.636088	0.533674	0.60773	0.785856	0.136052	-0.835459	-0.0868626	-0.479074	1.31327	-0.492697	-0.462533	1.08943	-0.803439	-0.0930402	-0.0660959	0.0895778	1.4349	-0.172261	0.044244	0.793941	-0.763807	-0.193176	-0.0161733	-0.304968	0.229744	0.243862	0.508589	-0.294417	-0.522725	-0.175718	8
3441	-0.347565	0.543695	0.280315	-0.98103	-0.0900333	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	0.569417	0.704888	1.12954	-0.0492604	-0.1537	-0.0414655	1.56457	0.071236	-0.46213	-0.681543	-0.00769154	0.545535	-0.112928	-0.0323592	1.83557	-0.202197	-1.5474	-1.53962	-0.644352	1.56141	-0.0485707	-0.0361835	1.85484	0.0544079	-1.49237	-1.74787	-0.204122	1.45926	-0.0868626	0.884157	1.00583	-1.11102	-1.25413	0.744952	0.79871	-0.0930402	-0.0660959	-0.408178	1.08196	0.0222322	0.044244	0.962266	-0.151769	-0.193176	-0.0161733	-0.304968	0.0289412	0.0131557	0.508589	-0.294417	-0.522725	-0.175718	0
3442	-0.347565	-1.18357	-0.423942	-0.099498	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	0.81866	0.0783391	0.118678	-0.541607	-0.1537	-0.0414655	-0.75154	-0.778219	1.39651	0.458024	1.26387	-0.0128533	-0.112928	-0.0323592	-0.756858	0.613718	-0.0226451	0.370324	0.855054	-0.645649	-0.0485707	-0.0361835	0.298009	1.33245	-0.361545	0.448026	0.8164	0.598739	-0.0868626	3.61062	1.46699	1.36229	1.27897	1.26167	1.02759	-0.0930402	-0.0660959	2.0806	0.0231264	0.605713	1.17313	-0.889309	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.217551	0.708912	-1.1601	-0.522725	-0.175718	4
3443	-0.347565	-0.319937	0.515067	-0.319881	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	0.261744	0.320175	0.704888	0.792584	-0.541607	-0.1537	-0.0414655	-0.75154	0.241127	-0.293163	-0.681543	0.787032	-0.571241	-0.112928	-0.0323592	-0.756858	-0.36538	0.485606	0.211161	1.35486	-0.369767	-0.0485707	-0.0361835	-0.636088	-1.06388	0.123093	-0.227636	0.8164	0.02506	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.744952	0.340953	-0.0930402	-0.0660959	-0.408178	-0.68276	-0.366755	-0.332051	1.13059	0.256257	-0.193176	-0.0161733	-0.304968	0.229744	0.935983	0.909235	0.744398	-0.522725	-0.175718	9
3444	-0.347565	0.111879	0.515067	-0.540264	-0.980813	-0.411513	-0.135315	-0.0236261	0.340556	0.997649	0.81866	1.12259	-0.386751	-0.541607	-0.1537	-0.0414655	0.985544	0.7508	-1.138	0.132433	0.310198	-0.571241	-0.112928	-0.0323592	-0.756858	-1.18129	-1.5474	0.211161	0.355252	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.684636	0.954772	-0.88447	-0.835459	-0.0868626	-0.479074	-0.685081	1.05312	0.645699	-1.3219	-0.803439	-0.0930402	-0.0660959	-0.408178	0.376069	1.18919	1.17313	1.13059	2.5004	-0.193176	-0.0161733	-0.304968	0.832152	0.243862	0.107943	0.22499	1.95973	0.693323	2
3445	-0.347565	0.759603	0.0455627	-0.319881	-0.446345	-0.411513	-0.135315	-0.0236261	-0.642292	0.629697	1.0679	0.496038	0.792584	-0.541607	-0.1537	-0.0414655	0.406516	1.09058	-0.800065	-1.00713	1.26387	0.266341	-0.112928	-0.0323592	0.539354	1.10327	-1.5474	-1.53962	0.688453	1.56141	-0.0485707	-0.0361835	1.23211	1.33245	-1.49237	-1.74787	0.986487	1.45926	-0.0868626	1.22496	1.31327	-1.11102	-1.09581	1.26167	0.340953	-0.0930402	-0.0660959	0.587333	1.4349	0.216726	0.796834	0.625616	-0.763807	-0.193176	-0.0161733	-0.304968	0.430547	0.935983	0.308266	-0.121281	-0.522725	-0.175718	0
3446	-0.347565	0.759603	0.984571	1.00242	0.62259	-0.411513	-0.135315	-0.0236261	-0.314676	0.997649	0.0709327	1.12259	1.29801	-0.541607	-0.1537	-0.0414655	-0.75154	-1.28789	0.0447721	1.4348	0.151253	-0.571241	-0.112928	-0.0323592	-0.756858	-0.36538	1.16327	0.84781	0.0220507	-0.369767	-0.0485707	-0.0361835	-0.636088	-0.424858	-0.0384532	-0.227636	0.986487	1.45926	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.744952	1.9431	-0.0930402	-0.0660959	-0.408178	-0.329817	-0.366755	0.420539	1.13059	1.27632	-0.193176	-0.0161733	-0.304968	0.631349	0.705276	0.107943	-0.467553	-0.522725	-0.175718	3
3447	-0.347565	0.111879	-0.189189	-0.760647	1.15706	-0.114904	-0.135315	-0.0236261	0.0129401	0.997649	0.0709327	1.12259	0.96106	1.42778	-0.1537	-0.0414655	0.117002	0.920691	-0.46213	-1.00713	0.787032	0.545535	-0.112928	-0.0323592	-0.756858	-0.0390137	0.993858	0.688648	0.688453	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.265103	1.09237	0.954772	-0.0340352	-0.835459	-0.0868626	0.202541	1.31327	0.125631	-0.304214	0.572715	-0.803439	-0.0930402	-0.0660959	1.58284	1.4349	0.0222322	0.420539	0.962266	-0.763807	-0.193176	-0.0161733	-0.304968	-0.171862	0.0131557	0.107943	0.0518547	-0.522725	-0.175718	8
3448	-0.347565	0.975511	-0.893446	-0.319881	1.15706	1.36814	-0.135315	-0.0236261	0.0129401	0.997649	0.569417	0.287189	1.12954	2.1663	-0.1537	-0.0414655	0.117002	-0.098655	-0.800065	-0.518747	0.945976	-0.0128533	-0.112928	-0.0323592	-0.756858	-1.50766	-1.37798	0.688648	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.684636	0.616941	-1.56482	-0.835459	-0.0868626	-0.479074	-0.8388	0.89854	-0.304214	-1.49414	-0.803439	-0.0930402	-0.0660959	0.0895778	0.729013	1.18919	-1.64908	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	1.63536	-0.448258	-2.29593	-1.1601	-0.522725	-0.175718	7
3449	-0.347565	-1.18357	-1.1282	-0.099498	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	-0.17831	-1.17476	-1.06066	-0.541607	-0.1537	-0.0414655	-0.75154	-1.118	1.22754	-0.681543	0.945976	-0.571241	-0.112928	-0.0323592	-0.756858	-0.202197	-0.530896	-0.425487	-0.14455	-0.645649	-0.0485707	-0.0361835	-0.324723	1.1727	-0.846182	0.27911	-0.0340352	0.3119	-0.0868626	1.22496	1.46699	1.36229	1.27897	1.08943	1.02759	-0.0930402	-0.0660959	0.0895778	-1.21217	-0.755742	0.044244	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.448258	-0.493027	-1.1601	-0.522725	-0.175718	4
3450	-0.347565	1.19142	0.0455627	-0.98103	-0.980813	-0.411513	-0.135315	-0.0236261	1.3234	0.629697	-0.926037	0.913737	1.29801	0.196913	-0.1537	-0.0414655	0.117002	0.920691	0.382707	-0.518747	1.26387	0.266341	-0.112928	-0.0323592	-0.756858	-1.01811	0.824441	1.00697	0.688453	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.744369	0.446184	0.785856	0.986487	-0.26178	-0.0868626	-0.479074	1.31327	0.434795	-1.25413	0.744952	1.02759	-0.0930402	-0.0660959	0.0895778	1.4349	-0.950235	-0.896494	0.457291	1.48033	-0.193176	-0.0161733	-0.304968	1.63536	0.935983	0.909235	0.398126	-0.0262337	-0.175718	8
3451	-0.347565	-0.751753	-0.189189	1.00242	0.266279	-0.411513	-0.135315	-0.0236261	-0.642292	-0.474161	1.0679	1.12259	-1.06066	-0.541607	-0.1537	-0.0414655	-0.172512	1.09058	1.56548	1.4348	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	-0.691745	1.16327	1.00697	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.904124	1.09237	0.954772	-1.39473	-0.835459	-0.0868626	-0.479074	0.237233	1.36229	1.27897	-0.977426	-0.803439	-0.0930402	-0.0660959	-0.408178	0.199598	1.18919	1.17313	0.625616	-0.763807	-0.193176	-0.0161733	-0.304968	-0.77427	0.0131557	0.308266	0.398126	-0.522725	-0.175718	1
3452	-0.347565	-0.104029	0.749819	0.341268	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-0.106209	0.320175	0.287189	0.455631	-0.541607	-0.1537	-0.0414655	-0.75154	-1.118	-0.800065	-0.518747	1.10492	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-0.0226451	1.00697	0.355252	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.00773	0.448026	1.15657	0.885579	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.288475	2.40086	-0.0930402	-0.0660959	-0.408178	-0.506288	-0.366755	-0.332051	0.120641	2.5004	1.10931	-0.0161733	-0.304968	-0.372664	-0.678964	0.508589	1.09067	1.215	-0.175718	3
3453	-0.347565	0.543695	0.984571	1.00242	1.69153	-0.114904	-0.135315	-0.0236261	-0.642292	0.997649	0.569417	0.704888	0.455631	-0.541607	-0.1537	-0.0414655	0.406516	1.09058	1.56548	0.946409	-0.64347	-0.571241	-0.112928	-0.0323592	0.215301	0.776901	0.485606	0.688648	1.18826	-0.369767	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	-1.74787	0.986487	0.885579	-0.0868626	-0.479074	-0.992519	-1.11102	-1.09581	0.91719	0.79871	-0.0930402	-0.0660959	-0.408178	1.25843	0.411219	0.796834	0.625616	-0.763807	-0.193176	-0.0161733	-0.304968	1.03295	0.935983	0.308266	-0.813824	-0.522725	-0.175718	5
3454	-0.347565	2.27096	0.515067	0.120885	0.266279	-0.411513	-0.135315	-0.0236261	-0.642292	0.997649	-0.926037	0.287189	0.287155	-0.541607	-0.1537	-0.0414655	0.406516	1.09058	-0.46213	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	1.18746	1.10327	1.16327	0.529486	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.06388	-0.684636	-0.0587205	1.15657	0.02506	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.91719	0.340953	-0.0930402	-0.0660959	0.587333	1.08196	-0.366755	-0.332051	1.13059	-0.151769	-0.193176	-0.0161733	0.772566	0.832152	0.935983	0.708912	0.22499	-0.522725	-0.175718	5
