	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	clase
4098	-0.767343	-0.389668	-0.199307	-0.190184	-0.753282	-0.0218938	-0.190919	-0.185981	-0.441809	0.34493	0.0615332	0.0310878	-0.759647	0.318977	0.0351826	0.124779	-0.967961	-0.194315	-0.193821	-0.0858415	-0.736689	-0.00635172	-0.179657	-0.078187	-0.458267	0.497582	0.639182	0.176127	-0.445779	0.0247994	0.108489	0.0191076	-0.729069	-0.446051	-0.363823	-0.401389	0
4099	-0.767343	-0.0376343	-0.199307	-0.190184	-0.458132	0.328802	0.0496452	0.0277598	-0.145465	0.34493	0.601216	0.243365	-0.979309	-0.207654	-0.204502	-0.0879627	-0.746742	-0.0190125	-0.193821	-0.0858415	-0.439636	-0.00635172	0.05958	0.133187	-0.458267	0.0144682	0.100309	0.0172653	-0.741333	-0.457401	-0.369373	-0.403283	-0.431401	-0.0945989	-0.363823	0.0219924	0
4100	0.404849	0.490417	0.280534	0.237727	0.132169	0.50415	0.290209	0.2415	0.447221	0.34493	0.601216	0.508712	-0.247102	0.143433	0.0351826	0.124779	-0.230563	-0.0190125	0.045321	-0.0858415	-0.216846	-0.00635172	-0.179657	-0.078187	-0.751354	0.190146	0.100309	0.0172653	-0.150226	0.0247994	-0.369373	0.0191076	-0.133733	0.0371957	-0.123737	0.0219924	0
4101	0.404849	0.3144	0.580435	0.505172	0.427319	0.50415	0.290209	0.2415	-0.145465	-0.00574241	-0.178326	-0.18119	-0.247102	-0.0321105	-0.204502	-0.0879627	-0.230563	0.15629	0.284463	0.338699	0.0802078	0.56318	0.298817	0.344562	-0.16518	0.0144682	-0.13919	0.0172653	-0.741333	-0.282055	-0.548571	-0.403283	-0.729069	-0.446051	-0.123737	-0.189698	0
4102	0.404849	0.490417	0.280534	0.237727	-0.162981	-0.0218938	-0.190919	-0.185981	-0.738152	-0.487917	-0.837938	-0.605745	-0.247102	0.143433	0.274868	0.33752	0.0643955	0.550721	0.284463	0.338699	-0.439636	-0.181592	-0.658131	-0.236718	-0.751354	-0.292968	-0.558314	-0.406367	-0.741333	-0.457401	-0.130442	-0.192088	-0.729069	-0.446051	-0.363823	-0.401389	0
4103	-0.181247	-0.0376343	-0.199307	-0.190184	-0.753282	-0.5041	-0.85247	-0.613462	-1.0345	-0.663253	-0.837938	-0.393467	0.0457816	0.538407	0.274868	0.33752	-0.451783	-0.194315	-0.672105	-0.245044	-0.959479	-0.882554	-0.897367	-0.659466	-0.751354	-0.468645	-0.13919	-0.194551	-0.741333	-0.457401	-0.369373	-0.403283	-0.431401	-0.446051	-0.363823	-0.401389	0
4104	-0.767343	-0.521681	-0.85909	-0.618096	-1.04843	-0.679448	-0.85247	-0.399721	-0.441809	-0.181079	-0.178326	0.0310878	-0.466764	-0.207654	-0.683873	-0.247519	-0.967961	-0.895525	-0.911247	-0.669585	-0.736689	-0.707313	-0.897367	-0.448092	-0.751354	-0.468645	-0.378689	-0.406367	-0.445779	-0.457401	-0.369373	-0.403283	-0.729069	-0.0945989	-0.363823	-0.189698	0
4105	-0.474295	-0.213651	-0.199307	0.0237715	-0.162981	0.679497	0.590914	0.508676	-0.145465	0.870939	0.601216	0.508712	-0.759647	-0.734286	-0.923558	-0.46026	-0.746742	-0.194315	-0.193821	-0.0858415	-0.439636	0.168889	0.538054	0.344562	-0.751354	-0.11729	-0.378689	-0.194551	-0.445779	0.331654	0.108489	0.388699	-0.133733	0.871895	0.896626	0.604141	0
4106	-0.181247	0.842451	0.580435	0.505172	-0.458132	0.50415	0.590914	0.2415	-0.738152	0.520266	0.841075	0.508712	-0.466764	0.143433	0.514553	0.33752	-0.451783	0.331593	0.762747	0.338699	-0.439636	0.56318	0.777291	0.344562	-0.16518	0.848937	0.878681	0.599759	-0.445779	0.682346	0.885014	0.388699	-0.431401	0.871895	0.896626	0.604141	0
4107	-0.474295	0.490417	0.580435	0.237727	-0.753282	0.50415	0.831479	0.508676	-0.441809	0.520266	0.601216	0.243365	-0.466764	0.318977	0.754238	0.33752	-0.451783	0.550721	0.762747	0.338699	-0.439636	0.73842	1.37538	0.503092	-0.458267	0.673259	0.878681	0.387943	-0.445779	0.857691	0.885014	0.599895	-0.133733	0.871895	0.896626	0.604141	0
4108	-0.767343	0.490417	0.820356	0.505172	-0.458132	0.50415	0.590914	0.2415	-0.441809	0.169594	0.0615332	0.0310878	-0.466764	0.538407	0.754238	0.33752	-0.451783	0.726023	1.3606	0.497902	-0.439636	0.91366	1.07634	0.503092	-0.458267	0.848937	0.878681	0.599759	-0.150226	0.857691	0.885014	0.599895	-0.133733	0.871895	0.896626	0.604141	0
4109	-0.474295	0.138383	0.0406134	0.0237715	-0.458132	0.153454	0.0496452	0.2415	-0.441809	0.520266	0.301392	0.508712	-0.466764	0.889495	1.05384	0.497076	-0.451783	0.550721	0.523605	0.338699	-0.216846	0.56318	0.777291	0.344562	-0.16518	0.848937	0.878681	0.599759	-0.150226	0.682346	0.646083	0.599895	-0.133733	0.871895	0.896626	0.604141	0
4110	-0.474295	0.138383	0.0406134	0.237727	-0.458132	0.50415	0.290209	0.508676	-0.441809	0.695602	0.841075	0.508712	-0.466764	0.538407	0.514553	0.33752	-0.230563	0.550721	0.762747	0.338699	-0.216846	0.73842	0.777291	0.503092	-0.16518	0.673259	0.639182	0.599759	-0.150226	0.857691	0.885014	0.599895	0.163936	0.871895	0.896626	0.815832	0
4111	-0.474295	0.666434	0.820356	0.505172	-0.458132	0.854845	0.831479	0.722417	0.150878	0.870939	0.841075	0.720989	-0.247102	0.713951	0.754238	0.497076	0.0643955	0.726023	0.762747	0.497902	0.0802078	0.91366	0.777291	0.714467	0.127908	0.848937	0.878681	0.811575	0.440881	1.25222	1.18368	0.81109	0.461604	1.09155	0.896626	0.604141	0
4112	-0.474295	0.842451	0.820356	0.719128	0.132169	0.854845	0.831479	0.722417	0.150878	0.870939	0.841075	0.720989	0.0457816	0.713951	0.754238	0.497076	0.0643955	0.901326	0.762747	0.710172	0.0802078	0.91366	0.777291	0.714467	0.420995	1.24421	1.17805	0.811575	0.440881	1.07687	0.885014	0.599895	0.163936	1.09155	0.896626	0.604141	0
4113	0.111801	1.01847	1.42016	0.933084	0.132169	1.20554	1.13218	0.722417	-0.145465	0.695602	0.841075	0.720989	0.0457816	0.713951	0.754238	0.497076	0.0643955	0.726023	0.762747	0.710172	-0.216846	0.91366	1.37538	0.714467	0.420995	1.06853	1.17805	0.811575	0.440881	0.857691	1.18368	0.81109	0.163936	0.696169	0.896626	0.815832	0
4114	-0.181247	0.3144	0.280534	0.505172	-0.753282	-0.372589	0.0496452	0.0277598	-0.738152	0.169594	0.301392	0.508712	0.0457816	0.713951	1.05384	0.709818	-0.451783	-0.0190125	0.284463	0.338699	-0.736689	-0.181592	-0.418894	-0.078187	0.420995	1.06853	1.47743	0.811575	0.145328	0.682346	0.646083	0.599895	-0.133733	-0.270325	-0.123737	-0.189698	0
4115	-0.767343	-0.389668	0.0406134	0.0237715	-0.753282	0.153454	0.290209	0.508676	-0.145465	0.695602	0.601216	0.508712	-0.466764	-0.0321105	0.274868	0.33752	-0.746742	-0.194315	-0.432963	-0.0858415	-0.439636	-0.356832	0.298817	0.133187	0.127908	0.673259	0.639182	0.599759	-0.150226	-0.282055	-0.130442	-0.192088	-0.431401	-0.753572	-0.543887	-0.189698	0
4116	-0.767343	0.138383	0.280534	0.505172	-0.162981	0.679497	0.590914	0.508676	-0.145465	0.169594	0.0615332	0.0310878	-0.759647	-0.207654	-0.444188	-0.0879627	-0.451783	-0.369618	0.284463	0.126429	0.0802078	0.73842	0.777291	0.503092	-0.16518	-0.292968	-0.13919	-0.194551	-0.445779	-0.764256	-0.548571	-0.192088	-0.431401	-0.0945989	0.116348	0.18076	0
4117	-0.181247	0.666434	0.580435	0.505172	-0.162981	0.153454	0.0496452	0.0277598	-0.441809	-0.181079	0.0615332	0.243365	-0.466764	-0.383198	0.274868	0.124779	0.0643955	0.726023	0.762747	0.497902	0.0802078	0.73842	0.538054	0.344562	-0.458267	-0.776081	-0.558314	-0.194551	-0.445779	-0.10671	0.108489	0.177504	0.163936	0.520443	1.19673	0.604141	0
4118	-0.474295	-0.213651	0.0406134	0.237727	-0.753282	-0.679448	-0.190919	0.508676	-1.0345	-0.970092	0.0615332	0.720989	0.0457816	0.713951	0.514553	0.33752	-0.230563	-0.194315	-0.193821	0.126429	-0.439636	-0.532073	0.298817	0.503092	0.127908	0.497582	1.17805	0.599759	-0.150226	0.200145	0.34742	0.177504	-0.431401	-0.446051	-0.123737	0.18076	4
4119	-0.767343	-0.697698	-0.199307	0.505172	-1.04843	-0.986307	0.0496452	0.722417	-1.0345	-0.838589	0.301392	0.508712	-0.247102	-0.207654	-0.204502	0.124779	-0.451783	-0.54492	0.284463	0.497902	-0.736689	-0.707313	0.298817	0.714467	-0.16518	0.190146	0.339808	0.176127	-0.445779	-0.457401	-0.130442	0.177504	-0.729069	-0.577846	0.356433	0.604141	4
4120	-1.06039	-0.873715	0.280534	0.505172	-0.753282	-0.854796	0.0496452	0.508676	-1.0345	-0.970092	0.0615332	0.243365	-0.759647	-0.734286	0.274868	0.709818	-0.746742	-0.895525	0.284463	0.710172	-0.736689	-1.01398	0.05958	0.503092	-0.751354	-0.600404	0.339808	0.599759	-0.445779	-0.764256	0.108489	0.388699	-0.729069	-0.753572	-0.123737	0.18076	4
4121	-0.767343	-0.873715	0.0406134	0.505172	-1.04843	-0.986307	0.0496452	0.2415	-1.0345	-1.10159	-0.178326	0.243365	-0.759647	-0.90983	0.274868	0.709818	-0.746742	-1.027	0.045321	0.497902	-0.959479	-1.01398	0.05958	0.344562	-0.458267	-0.776081	0.100309	0.387943	-0.741333	-0.764256	-0.130442	0.177504	-0.729069	-0.885367	-0.543887	0.0219924	4
4122	-1.06039	-1.00573	0.0406134	0.237727	-1.04843	-1.11782	-0.190919	0.2415	-0.738152	-1.10159	-0.35822	0.0310878	-0.759647	-1.04149	0.0351826	0.497076	-0.967961	-1.027	0.045321	0.338699	-0.959479	-1.01398	-0.658131	-0.078187	-0.751354	-0.776081	-0.13919	0.176127	-0.741333	-0.895765	-0.548571	0.0191076	-0.729069	-0.885367	-0.783972	0.0219924	4
4123	-1.06039	-1.13774	-0.199307	0.237727	-0.753282	-1.11782	-0.371342	0.0277598	-0.738152	-0.970092	-0.598079	-0.18119	-0.979309	-1.04149	0.0351826	0.33752	-0.967961	-1.027	-0.672105	-0.0858415	-0.959479	-1.01398	-0.658131	-0.236718	-0.751354	-0.90784	-0.558314	0.0172653	-0.741333	-0.895765	-0.787502	0.0191076	-0.95232	-1.01716	-0.783972	-0.189698	4
4124	-0.767343	-1.13774	-0.379248	0.0237715	-0.753282	-0.986307	-0.611906	-0.185981	-0.738152	-0.970092	-0.837938	-0.393467	-0.979309	-1.04149	-0.683873	-0.0879627	-0.967961	-1.027	-0.672105	-0.245044	-0.959479	-1.01398	-0.897367	-0.236718	-0.751354	-0.90784	-0.797813	0.0172653	-0.962998	-1.02727	-0.787502	-0.192088	-1.24999	-1.28075	-0.783972	0.0219924	4
4125	-0.767343	-1.00573	-0.619169	-0.190184	-0.753282	-0.986307	-0.85247	-0.399721	-0.738152	-0.356415	-0.598079	-0.18119	-0.979309	-1.04149	-0.683873	-0.247519	-0.967961	-1.027	-0.911247	-0.245044	-1.25653	-1.18922	-1.1366	-0.448092	-0.97117	-1.0396	-0.797813	-0.194551	-1.25855	-1.29029	-0.787502	0.0191076	-1.47324	-1.67613	-0.783972	0.18076	4
4126	-0.767343	-0.389668	-0.619169	-0.190184	-0.753282	-0.854796	0.0496452	0.508676	-0.738152	-1.10159	0.301392	0.933267	-1.27219	-1.21703	-1.16324	-0.46026	-0.746742	-0.720223	-0.672105	-0.457315	-0.439636	-0.532073	-0.418894	-0.078187	-1.48407	-1.69839	-0.797813	0.176127	-1.48022	-1.4218	-0.787502	0.0191076	-0.729069	-0.577846	-0.543887	-0.560156	4
4127	-0.767343	-0.873715	0.0406134	0.505172	-0.753282	-1.11782	0.290209	0.936157	-0.738152	-1.10159	0.301392	0.933267	-0.759647	-0.734286	-0.683873	-0.46026	-0.451783	-0.54492	-0.432963	-0.0858415	-0.736689	-1.01398	-0.179657	0.503092	-1.48407	-1.43487	-0.797813	0.0172653	-0.741333	-0.58891	-0.548571	-0.561679	-0.729069	-0.885367	-0.123737	0.392451	4
4128	-0.767343	-1.13774	0.280534	0.933084	-0.753282	-1.11782	0.290209	0.936157	-0.738152	-0.970092	0.601216	0.933267	-0.466764	-0.558742	-0.444188	-0.0879627	-0.746742	-1.027	-0.193821	0.497902	-0.959479	-0.882554	0.298817	0.714467	-0.751354	-0.600404	-0.558314	-0.565229	-0.741333	-0.895765	-0.130442	0.388699	-0.729069	-1.01716	-0.123737	0.392451	4
4129	-0.767343	-1.13774	0.280534	0.933084	-0.753282	-0.986307	0.590914	0.936157	-0.441809	-0.838589	0.301392	0.720989	-0.759647	-1.04149	-0.204502	0.497076	-0.967961	-0.895525	0.284463	0.710172	-0.736689	-0.707313	0.298817	0.714467	-0.751354	-0.90784	-0.13919	0.387943	-0.741333	-1.02727	-0.130442	0.388699	-0.729069	-0.885367	-0.363823	0.392451	4
4130	0.111801	-0.213651	-0.199307	-0.190184	0.722469	0.50415	-0.190919	-0.185981	0.743564	0.520266	-0.178326	-0.18119	-0.466764	-0.734286	0.514553	0.709818	0.0643955	-0.369618	0.284463	0.126429	0.377261	0.168889	-0.418894	-0.236718	-0.458267	-0.776081	-0.13919	0.599759	-0.150226	-0.282055	0.646083	0.388699	0.461604	0.344717	-0.123737	-0.189698	4
4131	0.697897	0.490417	-0.199307	-0.190184	0.722469	0.50415	-0.190919	-0.185981	0.447221	0.169594	-0.35822	-0.18119	0.0457816	-0.383198	0.274868	0.124779	0.359354	0.15629	-0.432963	-0.245044	0.377261	0.344129	0.05958	-0.078187	-0.16518	-0.292968	0.639182	0.387943	0.440881	0.331654	-0.130442	-0.192088	0.759272	0.344717	-0.123737	0.0219924	3
4132	0.697897	0.490417	-0.199307	-0.190184	0.427319	0.153454	-0.371342	-0.185981	0.150878	-0.356415	-0.837938	-0.605745	0.338665	0.143433	-0.444188	-0.247519	0.359354	0.331593	0.045321	-0.0858415	0.674315	0.56318	-0.179657	-0.078187	0.420995	0.321904	-0.13919	-0.194551	0.736434	0.331654	-0.130442	0.0191076	0.759272	0.344717	-0.123737	-0.189698	3
4133	0.404849	0.138383	-0.379248	-0.190184	0.132169	-0.372589	-0.85247	-0.613462	0.447221	-0.181079	-0.598079	-0.605745	0.338665	0.318977	0.0351826	-0.0879627	0.654313	0.550721	-0.193821	-0.0858415	0.674315	0.344129	-0.179657	-0.236718	0.714082	0.321904	-0.13919	0.0172653	0.736434	0.331654	-0.130442	-0.192088	0.461604	0.212922	-0.363823	-0.401389	3
4134	0.917683	0.534421	0.0406134	-0.0832064	1.23898	0.547987	0.290209	-0.0791105	1.26217	0.5641	0.541251	-0.075051	0.997652	0.318977	-0.144581	-0.194333	0.728053	0.506895	-0.134035	-0.404247	1.04563	0.519369	-0.119848	-0.183874	0.64081	0.365823	0.100309	-0.141597	0.662546	0.375491	-0.130442	-0.350484	0.684855	0.388648	0.116348	-0.348466	2
4135	1.21073	0.534421	0.280534	-0.0832064	1.23898	0.547987	0.530773	-0.0791105	1.26217	0.914773	0.541251	-0.075051	0.704768	0.494521	-0.144581	-0.407075	1.02301	0.506895	-0.134035	-0.191977	1.04563	0.519369	0.358626	0.0275001	0.64081	0.365823	-0.13919	-0.353413	0.662546	0.375491	0.108489	-0.350484	0.684855	0.388648	-0.123737	-0.348466	2
4136	0.917683	0.534421	0.0406134	-0.243673	0.943832	0.547987	0.0496452	-0.0791105	0.965822	0.34493	0.301392	-0.234259	0.704768	0.494521	0.0951039	-0.194333	1.02301	0.506895	0.105107	-0.191977	1.04563	0.519369	0.358626	0.0275001	1.15371	0.585421	-0.13919	-0.141597	1.17976	0.9892	0.34742	-0.139289	1.80111	1.22335	0.896626	0.392451	2
4137	0.917683	0.534421	0.0406134	-0.0832064	0.943832	0.328802	0.290209	-0.239416	1.26217	0.739437	0.541251	0.137226	0.997652	0.494521	0.0951039	-0.194333	1.02301	0.506895	0.344248	0.0202937	1.714	0.86985	0.657672	0.397405	1.15371	0.980695	0.339808	-0.141597	1.77087	1.20838	0.885014	0.388699	1.80111	1.39907	0.896626	0.604141	2
4138	1.21073	0.710438	0.520455	0.130749	1.53413	1.11787	0.771338	0.508676	1.55851	0.914773	0.78111	0.349504	1.65664	0.845609	0.634395	0.390706	1.98163	1.25193	0.643176	0.604037	2.01105	1.0889	0.896909	0.397405	1.73989	1.37597	0.878681	0.599759	1.77087	1.20838	0.885014	0.599895	1.50344	0.827964	0.65654	0.233683	2
4139	1.50378	0.710438	0.520455	0.130749	1.23898	0.898682	0.290209	-0.0791105	1.26217	0.739437	0.541251	0.137226	1.65664	0.845609	0.634395	0.177964	1.31797	0.8575	0.643176	0.0202937	1.34268	0.69461	0.358626	0.186031	1.15371	0.585421	0.639182	0.0172653	1.17976	0.813855	0.34742	-0.139289	1.20577	0.827964	0.356433	0.0219924	2
4140	1.21073	0.886455	0.760376	0.130749	1.23898	0.723334	0.290209	-0.0791105	0.965822	0.5641	0.301392	-0.075051	1.29053	0.670065	0.334789	0.177964	1.02301	0.506895	0.344248	0.0202937	1.04563	0.69461	0.358626	0.0275001	1.15371	0.585421	0.100309	0.0172653	1.17976	0.594673	0.108489	0.0191076	1.50344	0.827964	0.356433	0.233683	2
4141	0.917683	0.534421	0.280534	-0.0832064	0.943832	0.723334	0.290209	-0.0791105	0.965822	0.914773	0.78111	0.137226	0.997652	0.670065	0.334789	0.018408	1.31797	0.8575	0.344248	0.179496	1.34268	0.69461	0.358626	0.186031	1.4468	0.805018	0.339808	0.229081	1.17976	0.813855	0.646083	0.230303	1.20577	0.827964	0.65654	0.604141	2
4142	1.21073	0.886455	0.520455	0.505172	0.943832	0.723334	0.530773	0.348371	0.373135	0.5641	0.301392	0.349504	0.997652	0.494521	0.334789	0.390706	0.728053	0.682198	0.643176	0.391767	0.154471	0.86985	1.19596	0.608779	0.64081	0.365823	0.639182	0.229081	0.0714393	0.200145	0.34742	0.388699	-0.654652	0.388648	0.356433	0.233683	2
4143	0.917683	0.710438	0.520455	0.344705	0.353531	0.547987	0.290209	0.348371	-0.441809	0.5641	0.0615332	0.508712	0.704768	0.670065	0.634395	0.390706	0.138135	0.8575	1.18125	0.604037	-0.736689	0.519369	0.657672	0.397405	0.0546358	0.190146	0.339808	0.387943	-0.667444	0.375491	0.34742	0.230303	-1.17557	0.0371957	-0.123737	0.0219924	0
4144	0.331587	0.534421	0.280534	0.344705	-0.458132	0.547987	0.0496452	0.508676	-0.96041	0.34493	0.541251	0.349504	0.119002	0.845609	1.17369	0.603447	-0.746742	0.506895	0.643176	0.391767	-1.25653	0.0374584	-0.119848	0.186031	-0.678082	0.365823	0.339808	0.229081	-1.18466	0.0247994	-0.130442	0.0191076	-1.39882	-0.182462	0.116348	0.0219924	0
4145	-0.474295	0.534421	0.0406134	0.505172	-0.974644	0.328802	0.530773	0.348371	-1.25675	-0.00574241	0.0615332	-0.075051	-0.759647	0.494521	0.634395	0.390706	-1.26292	0.0248131	-0.134035	0.179496	-1.25653	-0.0939719	-0.119848	-0.183874	-1.19099	0.0144682	-0.13919	0.0172653	-1.40633	-0.194383	0.108489	0.0191076	-1.39882	-0.358188	-0.363823	-0.136775	0
4146	-1.28018	-0.0376343	0.0406134	-0.0832064	-1.49116	-0.372589	-0.431483	-0.239416	-1.70127	-0.356415	-0.178326	-0.234259	-1.27219	-0.119882	-0.144581	-0.194333	-1.26292	-0.457269	-0.552534	-0.191977	-1.47932	-0.444453	-0.119848	0.0275001	-1.4108	-0.380807	-0.378689	-0.141597	-1.40633	-0.545074	-0.608304	-0.139289	-1.39882	-0.358188	0.116348	-0.136775	0
4147	-1.49996	-0.389668	-0.439228	-0.243673	-1.71252	-0.372589	-0.190919	-0.239416	-1.70127	-0.531751	-0.897903	-0.446537	-1.27219	-0.47097	-0.56403	-0.194333	-1.48414	-0.457269	-0.134035	0.0202937	-1.47932	-0.269212	-0.359085	-0.395248	-1.4108	-0.556484	-0.618188	-0.141597	-1.40633	-0.369728	0.108489	-0.139289	-1.62207	-0.358188	-0.123737	-0.136775	0
4148	-1.71975	-0.389668	-0.199307	-0.243673	-1.71252	-0.547937	-0.912611	-0.453157	-1.70127	-0.707087	-0.897903	-0.446537	-1.49185	-0.47097	-0.144581	0.018408	-1.48414	-0.281966	-0.373177	-0.404247	-1.70211	-0.751123	-0.777749	-0.553779	-1.4108	-0.380807	0.100309	-0.141597	-1.62799	-0.369728	-0.130442	-0.139289	-1.39882	-0.533914	-0.603908	-0.348466	0
4149	-1.71975	-0.565685	-0.91907	-0.457629	-1.71252	-0.723285	-0.912611	-0.453157	-1.47901	-0.531751	-0.418185	-0.446537	-1.49185	-0.295426	-0.384266	-0.407075	-1.70536	-0.764048	-0.791676	-0.56345	-1.47932	-0.575883	-0.777749	-0.395248	-1.63062	-0.380807	-0.13919	-0.141597	-1.40633	-0.545074	-0.608304	-0.350484	-1.39882	-0.709641	-0.363823	-0.348466	0
4150	-1.71975	-0.741702	-0.91907	-0.457629	-1.49116	-0.547937	-0.431483	-0.453157	-1.47901	-0.531751	-0.897903	-0.234259	-1.71152	-0.778172	-0.803715	-0.566631	-1.48414	-0.588746	-0.791676	-0.404247	-1.47932	-0.444453	-0.538512	-0.395248	-1.4108	-0.556484	-0.618188	-0.353413	-1.40633	-0.720419	-0.369373	-0.350484	-1.39882	-0.358188	-0.123737	-0.136775	0
4151	-1.49996	-0.565685	-0.91907	-0.243673	-1.49116	-0.547937	-0.672047	-0.453157	-1.25675	-0.181079	-0.178326	-0.234259	-1.49185	-0.47097	-0.56403	-0.407075	-1.48414	-0.588746	-0.791676	-0.56345	-1.25653	-0.575883	-1.01699	-0.395248	-1.4108	-0.380807	-0.13919	-0.141597	-1.18466	-0.369728	-0.130442	-0.139289	-1.17557	-0.533914	-0.603908	-0.507234	0
4152	-1.49996	-0.565685	-0.679149	-0.457629	-1.26979	-0.197242	-0.190919	-0.239416	-1.25675	-0.181079	-0.418185	-0.075051	-1.49185	-0.602628	-0.803715	-0.566631	-1.26292	-0.588746	-1.03082	-0.404247	-1.47932	-0.751123	-0.777749	-0.395248	-1.19099	-0.380807	-0.13919	-0.141597	-1.18466	-0.545074	-0.608304	-0.508881	-1.39882	-0.533914	-0.603908	-0.507234	0
4153	-1.28018	-0.213651	-0.199307	-0.243673	-1.26979	-0.197242	-0.431483	-0.0791105	-1.25675	-0.531751	-0.897903	-0.446537	-1.27219	-0.602628	-1.0434	-0.407075	-1.48414	-0.764048	-0.791676	-0.404247	-1.25653	-0.751123	-0.777749	-0.553779	-1.19099	-0.556484	-0.618188	-0.512275	-1.40633	-0.545074	-0.608304	-0.508881	-1.39882	-0.533914	-0.843994	-0.507234	0
4154	-1.28018	-0.565685	-0.91907	-0.457629	-1.26979	-0.547937	-0.912611	-0.666897	-1.25675	-0.531751	-1.13776	-0.658814	-1.27219	-0.778172	-0.803715	-0.566631	-1.26292	-0.588746	-0.791676	-0.56345	-1.25653	-0.575883	-0.777749	-0.553779	-1.4108	-0.556484	-0.857687	-0.512275	-1.18466	-0.194383	-0.608304	-0.350484	-1.17557	-0.358188	-0.363823	-0.507234	0
4155	-1.28018	-0.565685	-1.15899	-0.671585	-1.26979	-0.547937	-0.912611	-0.666897	-0.96041	-0.356415	-0.418185	-0.446537	-1.27219	-0.602628	-0.803715	-0.566631	-0.967961	-0.457269	-0.791676	-0.404247	-0.736689	-0.269212	-0.538512	-0.183874	-1.19099	-0.380807	-0.378689	-0.512275	-1.18466	-0.545074	-0.847235	-0.720076	-1.17557	-0.358188	-0.363823	-0.348466	0
4156	-1.28018	-0.565685	-0.91907	-0.671585	-0.974644	-0.372589	-0.431483	-0.453157	-0.96041	-0.181079	-0.658044	-0.234259	-0.979309	-0.47097	-0.803715	-0.407075	-0.746742	-0.281966	-0.552534	-0.191977	-0.736689	0.0374584	-0.119848	0.0275001	-1.19099	-0.556484	-0.857687	-0.72409	-1.18466	-0.369728	-0.369373	-0.350484	-0.877903	-0.182462	-0.123737	-0.136775	0
4157	-0.98713	-0.0376343	-0.439228	-0.0832064	-0.974644	-0.0218938	0.0496452	-0.239416	-0.738152	0.169594	-0.178326	-0.075051	-0.979309	0.187319	-0.144581	0.018408	-1.26292	0.0248131	-0.134035	0.0202937	-0.959479	-0.0939719	-0.119848	-0.183874	-0.897898	-0.205129	-0.13919	-0.141597	-0.889109	-0.369728	-0.130442	-0.350484	-0.877903	-0.182462	-0.363823	-0.136775	0
4158	-0.767343	0.138383	-0.199307	-0.0832064	-0.236769	0.723334	0.530773	0.348371	-0.219551	0.5641	0.541251	0.508712	-0.979309	-0.119882	-0.144581	-0.194333	-0.746742	0.0248131	-0.373177	-0.191977	-0.736689	0.212699	0.358626	0.186031	-0.897898	-0.205129	-0.378689	-0.141597	-0.667444	0.0247994	-0.369373	-0.139289	-0.654652	-0.358188	-0.363823	0.0219924	0
4159	-0.254509	0.710438	0.520455	0.344705	-0.236769	0.547987	0.530773	0.508676	-0.738152	0.34493	0.0615332	0.137226	-0.759647	0.0117755	-0.384266	-0.194333	-0.746742	0.200116	0.344248	0.179496	-0.439636	0.519369	0.657672	0.186031	-0.678082	0.0144682	-0.378689	-0.141597	-0.667444	-0.369728	-0.369373	0.0191076	-0.431401	0.0371957	-0.123737	0.0219924	0
4160	-0.98713	-0.213651	-0.199307	-0.0832064	-0.753282	-0.0218938	-0.190919	-0.0791105	-0.441809	-0.00574241	0.0615332	0.137226	-0.466764	0.0117755	0.0951039	0.018408	-0.746742	-0.457269	-0.373177	-0.404247	-0.439636	-0.0939719	-0.359085	0.0275001	-0.458267	0.0144682	-0.378689	-0.141597	-0.445779	-0.194383	-0.608304	0.0191076	-0.133733	0.212922	0.356433	0.233683	0
4161	-0.254509	-0.0376343	0.0406134	-0.0832064	-0.236769	-0.0218938	-0.190919	-0.0791105	-0.219551	0.169594	0.301392	0.349504	-0.173881	0.0117755	-0.384266	0.018408	-0.156824	0.0248131	-0.134035	0.0202937	-0.736689	-0.269212	-0.538512	-0.395248	-0.458267	-0.380807	-0.13919	-0.141597	-0.445779	-0.194383	-0.847235	-0.139289	-0.654652	-0.358188	-0.603908	-0.136775	0
4162	-0.474295	-0.213651	-0.679149	-0.243673	-0.974644	-0.898633	-0.912611	-0.666897	-0.738152	-0.707087	-0.897903	-0.446537	-0.759647	-0.47097	-0.384266	-0.407075	-0.451783	-0.457269	-0.373177	-0.404247	-0.736689	-0.0939719	-0.359085	-0.183874	-0.458267	0.365823	0.339808	0.229081	-0.445779	0.375491	0.34742	0.230303	-0.654652	0.388648	0.65654	0.392451	0
4163	-0.767343	-0.213651	-0.199307	-0.0832064	-0.458132	0.153454	0.530773	0.348371	-0.441809	0.34493	0.78111	0.349504	-0.466764	0.318977	0.0951039	0.390706	-0.156824	0.8575	0.882318	0.604037	-0.439636	0.69461	0.896909	0.397405	-0.16518	0.805018	0.878681	0.387943	0.0714393	0.9892	1.18368	0.599895	-0.133733	1.00369	0.65654	0.392451	0
