	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	clase
6942	1.06883	0.909323	0.266392	0.158387	-0.941338	-0.257309	-1.6777	-0.508804	-1.45871	-1.24068	0.419668	-1.15589	2.00445	-0.204697	-0.428918	0.0121363	6
6943	0.49864	0.493854	2.28498	0.362067	-0.368718	0.18101	0.375754	1.80696	1.27285	1.05356	0.931373	-0.537612	-0.871679	-1.07757	-1.12718	0.151758	9
6944	-0.701767	0.612559	0.380652	0.871269	0.0893773	0.144483	-0.406513	-0.182641	-1.36964	-0.803683	-1.65408	-1.26499	-0.207956	-0.776579	1.28062	-0.797669	2
6945	-0.371655	0.909323	-1.29515	-0.656336	-1.4567	-0.98784	0.147593	-0.345723	1.18378	0.689399	1.0391	1.24448	1.56197	-0.0241026	0.895369	-0.797669	4
6946	1.87911	0.909323	0.532997	0.718509	-1.05586	0.07143	-1.6777	-0.410955	-0.864895	-1.24068	0.796714	-1.15589	1.29648	-0.0241026	-0.766009	0.514774	6
6947	-1.12191	0.0190318	-0.571511	-0.961857	0.347056	-1.06089	0.0172149	-1.45468	-0.805514	-0.111767	-1.30397	1.20811	-0.473445	1.87214	1.28062	1.99476	5
6948	-0.221604	0.84997	-1.52367	-1.16554	0.289794	-0.805207	0.0172149	-1.45468	-1.25088	-1.09502	-1.25011	0.626201	-0.871679	1.75174	1.28062	1.99476	5
6949	0.55866	0.375148	-1.06664	-0.299895	0.404318	-1.02437	0.734293	-1.45468	-1.69624	-0.585183	-0.307492	0.844415	2.00445	1.90224	-0.549307	1.99476	8
6950	0.408609	-0.45579	1.29473	0.871269	1.4064	0.473222	0.669104	0.143522	1.0947	-0.0389338	0.500464	-1.15589	-0.960176	-1.07757	-1.12718	-0.127485	3
6951	-1.12191	-0.811907	-0.190646	-0.452655	0.690628	1.05765	1.58175	1.80696	0.94625	1.41773	0.419668	0.371617	0.765505	-0.535787	0.245265	-0.797669	1
6952	0.55866	0.0783846	2.24689	0.871269	1.4064	1.1307	0.0824038	1.38294	-1.10242	1.41773	-0.442151	0.371617	-0.561942	-0.595985	-1.12718	-0.797669	5
6953	-0.251615	-2.05831	-1.52367	-3.45695	-0.311456	-2.37585	1.02764	-0.737119	1.27285	1.1264	0.231145	2.33555	-1.35841	1.78184	-0.766009	0.598547	0
6954	-0.0415433	0.909323	0.761516	0.871269	0.17527	0.107957	-0.60208	-0.117408	-1.69624	-0.51235	-1.3309	-1.01041	0.0575333	-0.896976	1.28062	-0.797669	2
6955	-0.881828	-1.04932	0.266392	0.871269	1.4064	0.655855	0.669104	-0.084792	-0.746132	-1.0586	0.500464	-1.30136	-0.429197	-0.0241026	-1.12718	1.12911	8
6956	0.0784974	0.909323	0.266392	-0.198055	-1.02723	-0.732154	-1.6777	-0.541421	0.679032	-0.330267	1.0391	0.553462	1.65047	-0.355192	1.16023	-0.797669	4
6957	-1.12191	-0.396437	-0.266819	0.871269	0.547473	0.509749	0.0498094	-0.0521757	-1.39933	-0.4031	-1.38477	-0.137551	0.101782	-0.475589	1.28062	-0.797669	2
6958	0.0784974	0.19709	2.28498	0.871269	-0.368718	0.948067	-1.6777	0.632767	-0.478914	0.652982	0.931373	0.0806634	0.323023	-0.74648	-1.12718	-0.797669	5
6959	1.2789	0.909323	-0.609597	0.769429	-0.655028	0.18101	1.32099	1.51341	1.0947	1.89115	1.0391	0.517093	0.677008	-0.535787	-1.12718	-0.797669	9
6960	-1.12191	0.731265	1.40899	0.871269	1.00557	0.18101	0.734293	-0.150025	-0.0335499	-0.876516	-0.846129	-1.30136	-1.80089	-0.325093	1.28062	0.0400606	7
6961	1.87911	0.909323	0.532997	0.463908	-0.340087	0.400169	-0.732457	0.534918	-1.1618	0.434482	-1.46556	-0.21029	-2.24337	-0.626084	-1.12718	-0.797669	1
6962	-0.161584	0.137737	-1.06664	-0.707256	-1.4567	-1.28005	-0.667268	-1.45468	0.738414	-0.949349	1.0391	0.371617	0.942498	1.36045	-0.428918	1.99476	0
6963	-0.161584	0.256443	-0.990462	0.412987	-1.4567	-0.768681	-1.18878	-1.42206	0.144596	-1.24068	1.0391	-0.283028	1.34073	1.11966	-0.0436706	1.99476	0
6964	0.55866	-1.28673	1.18047	0.871269	-1.42806	0.582802	-0.113163	-0.084792	0.560268	-1.24068	-1.65408	-0.828565	-1.22566	0.607978	1.28062	1.60382	8
6965	-0.491696	0.909323	-1.18089	0.667588	-1.4567	0.107957	-0.406513	0.208755	1.27285	0.907898	1.01217	0.771677	1.60622	-0.204697	1.01576	-0.797669	4
6966	0.138518	-0.515143	1.29473	-2.03118	1.4064	0.400169	-0.308729	1.80696	0.263359	1.38131	1.0391	0.0806634	0.721257	-1.04747	-1.12718	-0.797669	9
6967	-1.12191	-0.396437	-0.190646	0.871269	0.661997	0.765435	-0.308729	0.33922	-0.00385895	-0.111767	1.0391	-1.01041	0.14603	-1.07757	-0.934554	-0.574274	3
6968	-0.221604	-0.396437	0.037873	0.871269	1.4064	0.655855	0.245376	0.567535	-0.508604	0.798648	0.635123	-0.21029	0.323023	-1.07757	-1.12718	-0.54635	3
6969	-1.12191	0.612559	0.114046	0.871269	1.09146	0.948067	0.245376	0.763233	0.738414	0.398066	1.0391	-0.501243	0.0132851	-0.866877	-1.1031	-0.797669	3
6970	-0.371655	-0.277732	0.456824	0.871269	0.17527	0.07143	-0.699863	-0.28049	-1.69624	-0.840099	-0.926924	-1.08315	0.367271	-0.957174	1.28062	-0.797669	2
6971	1.30891	0.909323	0.342565	-0.0962143	0.719259	-0.98784	-0.0479739	-1.45468	-1.69624	-0.6216	-0.0920369	0.553462	2.00445	1.66145	-0.40484	1.93891	8
6972	0.108508	-0.277732	1.25664	0.871269	1.17735	0.400169	0.180187	0.176139	1.27285	0.215983	0.662055	-0.974042	-0.783183	-1.07757	-1.12718	-0.15541	3
6973	-0.611737	-0.633848	-0.761943	-2.18394	-0.340087	-2.37585	1.06024	-1.2916	1.27285	0.434482	0.581259	1.82638	-0.871679	1.93234	-1.12718	1.18496	0
6974	1.21888	0.909323	0.037873	-0.0452941	-1.05586	-0.476468	-1.6777	-0.834968	-0.449223	-1.24068	1.0391	-0.864934	1.60622	0.0661947	-0.428918	0.263455	6
6975	1.549	-0.811907	-0.190646	-0.758177	-0.884076	0.911541	0.929859	1.80696	1.27285	1.41773	0.554327	0.335247	-0.296452	-0.475589	-1.12718	-0.797669	9
6976	-0.761788	-0.515143	0.228306	0.871269	0.46158	0.509749	0.0172149	0.0456733	-0.924277	-0.658016	-1.65408	-1.30136	0.0132851	-1.01737	1.28062	-0.602198	2
6977	1.87911	-0.396437	1.14238	0.871269	-0.368718	0.400169	1.02764	0.991547	0.857177	0.907898	0.581259	-0.319397	0.14603	-1.07757	-1.12718	-0.490501	9
6978	1.87911	0.909323	0.761516	-0.0452941	-0.511873	-0.257309	-1.22137	-0.443572	-1.36964	-1.13143	-0.307492	-1.30136	-0.384949	-0.505688	-1.12718	-0.574274	6
6979	-1.12191	0.909323	-1.10472	0.412987	-1.39943	-0.184256	-0.145757	0.0782897	1.27285	1.01715	0.285009	0.771677	-0.384949	-0.204697	-0.501151	-0.797669	4
6980	-1.12191	-0.574496	-0.571511	0.871269	1.12009	0.655855	-0.210946	0.371837	0.0555229	0.470899	1.0391	-0.646719	-0.517694	-1.07757	-0.98271	-0.267107	3
6981	1.09884	0.909323	-0.0383	-0.503576	-1.4567	-0.622575	0.0172149	0.0456733	1.27285	0.507315	0.419668	1.71727	0.367271	0.156492	0.0044853	-0.797669	4
6982	-0.281625	0.19709	0.685343	0.871269	0.289794	0.327116	-0.178352	0.306604	1.1244	0.398066	1.0391	-0.573981	-0.0309631	-0.927075	-1.12718	-0.797669	3
6983	1.45897	0.909323	-0.304905	0.463908	-1.42806	-0.366889	-1.6777	-0.932817	0.0852138	-1.24068	1.0391	-0.173921	-1.04867	-0.0542016	-0.958632	-0.769744	6
6984	-0.491696	-0.218379	0.456824	0.871269	1.4064	1.27681	1.09283	1.02416	0.203977	0.689399	0.581259	-0.246659	-0.473445	-0.686282	-1.12718	-0.797669	3
6985	0.0784974	0.909323	-1.06664	-0.350815	-1.4567	-1.17047	-0.699863	-1.45468	0.738414	-1.20427	1.0391	0.117033	0.898249	1.27016	-0.40484	1.99476	0
6986	-0.941849	0.84997	-0.876203	0.871269	-1.4567	-0.00162308	-0.210946	0.0782897	1.27285	0.762232	0.87751	1.31721	1.56197	0.00599652	0.895369	-0.797669	4
6987	-1.12191	-0.693201	-0.381078	0.871269	0.661997	1.16723	0.571321	0.437069	-0.122623	-0.51235	-0.199764	-1.30136	-0.0752113	-0.1144	1.28062	0.263455	7
6988	-0.101564	0.671912	0.228306	-1.52198	-0.42598	-1.93753	-1.6777	-1.45468	-1.63686	0.470899	-0.899992	1.49906	0.367271	1.69154	1.28062	1.99476	5
6989	-1.12191	-0.45579	-0.876203	0.871269	0.118008	1.1307	0.212782	0.567535	-0.508604	-0.111767	-1.06158	-1.26499	0.234526	-1.07757	1.28062	-0.713896	2
6990	1.18887	0.909323	-1.10472	-0.809097	1.4064	0.254063	-0.276135	1.77434	-0.627368	-0.0753504	-1.65408	-1.30136	1.29648	-1.01737	-0.40484	0.48685	8
6991	-0.791798	0.19709	1.29473	0.871269	1.4064	0.436696	0.571321	-0.150025	-0.597677	-1.0586	-1.49249	-1.30136	-2.42037	-0.0542016	0.606434	0.347228	7
6992	1.8491	0.909323	0.60917	-0.350815	-0.855445	-0.549521	-1.6777	-0.769735	-0.567986	-1.24068	1.0391	-1.01041	0.986746	-0.174598	-0.790087	-0.0716366	6
6993	-0.461686	0.84997	-1.52367	-1.67474	-0.740921	-2.26627	0.799482	-1.45468	1.27285	0.470899	0.581259	2.33555	-0.915927	1.90224	-0.886398	0.654395	0
6994	-0.191594	0.909323	-1.37133	-0.299895	-1.4567	-0.439942	-0.569485	-0.378339	1.00563	0.106733	1.0391	0.335247	0.765505	-0.355192	0.293421	-0.797669	4
6995	-0.311635	-0.574496	0.913862	0.871269	1.4064	1.24028	0.897265	0.828466	-0.36015	0.361649	-1.49249	-0.573981	-2.42037	-1.07757	0.41381	-0.630123	2
6996	-0.551716	0.375148	0.685343	0.871269	1.4064	0.838488	0.571321	0.502302	-0.182004	0.106733	0.850578	-0.683089	-0.0752113	-1.07757	-1.12718	-0.769744	3
6997	0.648691	0.909323	-0.342992	-0.401735	-1.4567	-0.805207	-0.699863	0.013057	1.06501	0.252399	1.0391	0.844415	1.25224	0.00599652	0.847213	-0.797669	4
6998	-0.551716	-0.159026	-0.914289	-1.77658	-0.168302	-1.71837	-1.31916	-1.45468	-1.69624	0.361649	-1.16931	1.75364	0.14603	1.93234	1.28062	1.85514	5
6999	-0.641747	0.493854	-0.190646	-0.656336	1.4064	0.765435	-0.830241	1.80696	-0.330459	1.89115	0.662055	1.31721	-0.11946	-0.1144	-1.12718	-0.797669	9
7000	-0.221604	0.909323	-1.40941	-0.758177	-1.4567	-1.46269	-0.504296	-1.45468	0.708723	-0.876516	1.0391	0.444355	0.500015	1.17986	-0.621541	0.961563	0
7001	1.87911	0.909323	0.380652	-0.0962143	-0.9986	-0.403415	-1.51472	-0.63927	-0.68675	-1.24068	0.74285	-0.792196	0.677008	0.156492	-1.12718	0.570622	6
7002	0.55866	-0.0403209	-1.52367	-0.860017	0.690628	0.18101	1.12543	1.80696	-1.28057	1.81831	1.0391	1.35358	0.455767	0.0360956	-0.0436706	-0.797669	9
7003	-1.12191	-1.93961	-0.457251	-0.707256	0.203901	0.692382	1.22321	1.80696	1.27285	2.2189	0.581259	1.06263	0.588512	-0.0843007	0.41381	-0.797669	1
7004	-0.821808	-0.811907	0.152133	0.871269	0.46158	0.400169	0.0172149	-0.247874	-0.983659	-1.09502	-1.65408	-1.11952	-0.252204	-0.806679	1.28062	-0.797669	2
7005	0.858762	-0.159026	-1.4475	0.871269	-1.4567	0.07143	0.180187	-0.247874	0.144596	-1.24068	-1.49249	-0.501243	-1.00442	0.728374	1.28062	1.54797	8
7006	-1.12191	-1.40543	-0.152559	-0.554496	0.661997	0.948067	1.58175	1.80696	1.1244	1.41773	0.688987	0.371617	0.986746	-0.505688	0.510122	-0.797669	1
7007	0.018477	0.909323	-0.761943	-1.11462	-0.71229	-1.64532	0.440943	-1.45468	1.27285	-0.257434	0.823646	1.13537	-0.296452	1.48085	-1.12718	1.40835	0
7008	1.87911	-0.396437	0.114046	0.871269	-1.39943	0.254063	-0.0153795	-0.313106	-0.330459	-1.24068	-1.65408	-0.428505	-0.207956	0.668176	0.702746	1.71552	8
7009	-0.791798	0.909323	-0.457251	0.107466	-1.02723	-0.439942	-1.6777	-0.737119	-0.122623	-0.439517	1.0391	0.22614	1.60622	-0.1144	1.08799	-0.797669	4
7010	-0.161584	0.0783846	0.951949	0.871269	1.37777	0.728908	0.864671	0.469686	1.0947	0.215983	1.0391	-0.792196	-0.11946	-1.07757	-1.12718	-0.797669	3
7011	-0.431676	0.493854	-0.381078	-0.961857	1.12009	-1.06089	0.245376	-1.45468	-1.33995	-0.803683	-1.65408	0.66257	-1.84514	1.66145	1.28062	1.99476	5
7012	0.648691	-0.45579	-1.52367	-0.299895	-0.0537776	-0.98784	1.35359	-1.45468	-1.39933	-1.02218	-0.630674	0.335247	2.00445	1.30026	0.124875	1.99476	8
7013	-1.12191	0.731265	-0.457251	-0.248975	1.4064	1.09417	-1.15619	1.80696	-1.66655	1.70906	0.500464	1.02626	-0.0752113	-0.325093	-0.862321	-0.797669	9
7014	-0.461686	0.256443	-1.52367	-1.26738	-0.196933	-1.207	-0.797646	-1.45468	-1.66655	-0.0389338	-1.51942	1.75364	-0.296452	1.93234	1.28062	1.74344	5
7015	1.87911	0.137737	1.14238	0.871269	-0.0251467	0.0349035	0.571321	-0.541421	-0.657059	-1.24068	-1.65408	-0.683089	-0.473445	0.306987	1.08799	1.21288	8
7016	0.49864	0.137737	2.28498	0.871269	0.604735	1.1307	-0.667268	1.02416	-0.805514	0.398066	0.473532	0.22614	-0.340701	-0.656183	-1.12718	-0.797669	5
7017	-1.12191	0.315796	-0.000213455	0.871269	0.432949	0.473222	-0.243541	0.110906	-1.39933	-0.366683	-1.54636	-1.30136	-0.11946	-1.07757	1.28062	-0.74182	2
7018	-0.641747	-0.396437	0.037873	0.871269	1.09146	0.692382	-0.439107	0.534918	-0.835204	0.252399	1.0391	-0.392135	1.29648	-1.01737	-1.12718	-0.797669	3
7019	1.87911	0.909323	1.59942	0.362067	0.00348431	-0.111203	-0.830241	-0.410955	-1.33995	-1.24068	-0.145901	-1.08315	-0.384949	-0.294994	-1.12718	-0.462577	6
7020	-1.12191	-0.0403209	-0.114473	0.871269	0.891045	1.1307	1.09283	0.730616	0.0555229	0.252399	-0.819197	-0.755827	-0.163708	-1.07757	1.28062	-0.74182	2
7021	-1.12191	0.0783846	-0.190646	-0.809097	1.34914	-1.17047	0.962454	-1.45468	-0.983659	-0.439517	0.338873	0.880785	2.00445	1.93234	-0.766009	1.96684	8
7022	-1.12191	0.909323	-1.10472	0.514828	-1.25628	-0.111203	-0.634674	-0.0195594	0.322741	0.652982	1.0391	0.808046	1.38498	-0.204697	0.582356	-0.797669	4
7023	-1.12191	-2.17702	0.0759595	-0.605416	0.375687	1.27681	0.147593	0.371837	-0.0929317	-0.767266	-0.765333	-1.30136	-0.561942	-0.987273	1.28062	-0.713896	1
7024	-1.12191	-1.28673	-0.647684	0.514828	0.776521	1.27681	1.22321	0.795849	-0.0929317	0.252399	-1.35783	-0.719458	-0.60619	-0.957174	1.28062	-0.797669	2
7025	-1.12191	-1.34608	0.304479	-0.147134	1.09146	1.27681	1.45137	1.0894	1.27285	0.762232	0.931373	-0.101182	1.82746	-0.776579	0.919447	-0.797669	1
7026	0.43862	-0.0996736	1.29473	0.871269	0.661997	-0.0746762	0.0824038	-0.541421	-1.1915	-1.24068	-1.65408	-0.719458	-0.207956	-0.415391	1.28062	-0.658047	2
7027	-0.341645	0.909323	-1.52367	-0.401735	-1.39943	-0.659101	0.310565	-0.117408	1.27285	1.05356	0.850578	0.735308	1.29648	-0.264895	0.678668	-0.797669	4
7028	0.46863	0.731265	-1.52367	-0.554496	0.432949	-0.98784	1.41878	-1.45468	-0.835204	-0.694433	0.258077	0.698939	2.00445	1.87214	-0.766009	1.99476	8
7029	-0.881828	-0.930612	0.685343	0.616668	0.318425	1.27681	0.0824038	0.534918	-0.389841	-0.4031	-1.65408	-1.30136	-1.13717	-0.987273	1.28062	-0.574274	1
7030	1.87911	0.375148	0.875776	0.871269	-0.254195	-0.257309	1.02764	0.795849	1.18378	2.18248	0.231145	0.335247	-0.783183	-1.07757	-1.12718	-0.769744	9
7031	-1.06189	0.375148	0.304479	0.871269	0.490211	0.144483	0.0172149	-0.345723	-0.597677	-1.24068	-1.65408	-0.428505	-0.517694	-0.0542016	1.28062	0.0679849	7
7032	-0.671757	-0.871259	-0.761943	-2.5913	0.0893773	-2.37585	1.45137	-0.671886	1.27285	1.16281	0.177282	2.33555	-1.7124	1.69154	-1.12718	0.654395	0
7033	1.87911	0.909323	0.990035	0.107466	-0.340087	-0.147729	-1.15619	-0.345723	-1.39933	-1.13143	-0.442151	-1.30136	-0.827431	-0.415391	-1.12718	-0.462577	6
7034	-1.12191	-2.35508	0.494911	-2.38762	0.318425	-2.37585	-1.44954	-1.25898	-0.152314	0.143149	1.0391	1.24448	0.721257	1.93234	-0.862321	1.54797	8
7035	1.87911	0.909323	0.494911	-0.0962143	-0.9986	-0.330362	-1.6777	-0.63927	-0.716441	-1.24068	0.74285	-1.19226	0.765505	-0.505688	-0.669697	-0.54635	6
7036	-0.851818	0.434501	0.60917	0.871269	0.0893773	-0.257309	-0.60208	-0.867584	-1.39933	-1.24068	-1.65408	0.00792512	-0.207956	0.0661947	1.28062	0.263455	7
7037	1.66904	0.909323	0.0759595	-0.0452941	-1.11312	-0.366889	-1.6777	-0.63927	-0.716441	-1.24068	1.0391	-1.15589	0.898249	-0.355192	-0.814165	-0.462577	6
7038	-0.761788	0.84997	0.342565	0.871269	1.4064	1.02112	0.440943	0.567535	-0.864895	-0.0753504	-1.65408	-1.30136	-1.93364	-0.0241026	0.606434	0.291379	7
7039	0.318579	0.909323	-1.52367	-2.03118	-0.340087	-2.37585	1.58175	0.241371	-0.0929317	1.92756	-1.16931	0.444355	0.854001	1.27016	-0.669697	-0.267107	0
7040	1.87911	0.315796	0.761516	0.871269	-0.941338	0.692382	0.603915	1.41556	0.94625	1.3449	0.123418	0.298878	-0.783183	-0.535787	-1.12718	-0.797669	9
7041	-1.12191	0.671912	0.0759595	0.871269	0.432949	0.290589	0.114998	-0.28049	-0.389841	-1.24068	-1.11545	-0.173921	-0.207956	0.246789	1.28062	0.48685	7
7042	0.0784974	-0.218379	1.10429	0.871269	1.32051	0.546275	0.473537	0.33922	1.27285	0.252399	1.0391	-0.755827	-0.0752113	-1.07757	-1.12718	-0.797669	3
7043	-0.251615	-0.515143	0.190219	0.871269	1.4064	0.911541	0.766887	0.600151	-0.419532	0.215983	0.985237	-0.428505	0.367271	-0.957174	-1.12718	-0.797669	3
7044	-1.12191	-0.0996736	-0.114473	0.871269	0.289794	0.582802	-0.243541	0.273988	-1.13211	-0.257434	-1.57329	-1.30136	-0.163708	-0.987273	1.28062	-0.602198	2
7045	1.33893	0.909323	-0.000213455	-0.0962143	-1.28491	-0.476468	-1.6777	-0.867584	-0.182004	-1.24068	1.0391	-0.719458	0.14603	-0.0241026	-0.934554	-0.239182	6
7046	0.918782	0.671912	-0.761943	0.0565463	-1.4567	-0.841734	-1.12359	-1.45468	0.500887	-1.20427	1.0391	0.153402	1.47348	1.45075	-0.260372	1.99476	0
7047	1.87911	0.909323	0.571084	0.412987	-0.855445	-0.00162308	-1.6777	-0.345723	-1.1915	-1.13143	0.123418	-1.30136	0.63276	-0.325093	-0.669697	-0.0995609	6
7048	-1.12191	0.493854	0.418738	0.871269	1.4064	0.875014	1.54915	0.469686	0.679032	-0.221017	-0.199764	-1.30136	-1.26991	-0.264895	0.100797	0.458925	7
7049	1.87911	0.909323	0.418738	-0.0962143	-0.9986	-0.330362	-1.57991	-0.574037	-0.983659	-1.24068	0.473532	-1.19226	0.14603	-0.204697	-1.12718	0.263455	6
7050	-1.06189	-0.693201	-1.14281	0.769429	0.633366	1.27681	0.277971	0.926315	0.382123	0.361649	1.0391	-0.755827	-0.340701	-1.01737	-1.12718	-0.797669	3
7051	-0.341645	0.493854	-1.52367	-1.47106	-0.9986	-2.3028	0.343159	-1.45468	1.27285	-0.00251719	0.635123	1.82638	-0.650438	1.93234	-0.98271	1.01741	0
7052	-1.12191	-0.159026	-0.609597	0.871269	0.0607463	0.692382	-0.178352	0.208755	-0.953968	-0.4031	-0.792265	-1.30136	0.500015	-1.04747	1.28062	-0.685971	2
7053	-1.12191	0.671912	-0.342992	0.871269	0.862414	1.02112	0.799482	0.110906	-0.0335499	-1.20427	-0.469083	-1.30136	-0.252204	-0.1144	1.28062	0.179682	7
7054	-0.941849	-0.515143	-0.68577	0.871269	0.118008	0.473222	-0.504296	-0.084792	-1.69624	-0.658016	-1.46556	-0.974042	-0.0309631	-0.866877	1.28062	-0.797669	2
7055	-0.191594	-0.159026	1.21855	0.871269	1.4064	0.801961	0.440943	0.632767	0.352432	0.215983	0.796714	-0.792196	-0.340701	-1.07757	-1.12718	-0.658047	3
7056	1.57901	-1.93961	1.48516	0.871269	-1.4567	1.24028	-1.0584	0.176139	0.263359	-1.09502	-1.22317	-1.30136	-0.915927	0.457483	1.28062	1.60382	8
7057	-0.0115331	-0.396437	-0.952376	-1.26738	-0.0537776	-1.46269	-1.091	-1.45468	-1.69624	-0.148184	-1.62715	1.31721	-0.252204	1.60125	1.28062	1.99476	5
7058	1.45897	0.909323	0.266392	-0.0962143	-1.05586	-0.366889	-1.6777	-0.574037	-1.04304	-1.24068	0.715918	-1.30136	2.00445	-0.294994	-0.308528	-0.015788	6
7059	1.39895	-0.752554	0.951949	0.871269	-0.9986	0.290589	-0.0153795	-0.28049	0.233668	-1.24068	-1.65408	-1.11952	-0.783183	0.0962938	1.28062	0.905714	8
7060	-0.0715535	0.909323	-0.914289	-0.758177	-1.4567	-0.87826	1.32099	-0.28049	1.27285	1.45415	0.931373	1.46269	1.25224	0.0661947	0.582356	-0.797669	4
7061	-0.371655	0.19709	-1.21898	-0.758177	-1.4567	-1.38963	-0.406513	-1.45468	0.886868	-0.694433	1.0391	0.735308	0.809753	1.60125	-0.645619	1.99476	0
7062	-1.12191	0.375148	0.456824	0.871269	1.17735	0.692382	0.701698	-0.0521757	0.144596	-1.24068	-0.522946	-1.30136	-0.429197	-0.385291	1.28062	-0.015788	7
7063	-1.12191	0.553207	0.190219	0.871269	1.4064	1.02112	1.09283	0.0782897	0.471196	-1.24068	-0.469083	-1.19226	-1.13717	-0.144499	1.08799	0.179682	7
7064	-1.12191	-0.0403209	-0.152559	0.871269	0.404318	0.473222	0.0498094	0.0456733	-1.04304	-0.548766	-1.25011	-0.683089	0.323023	-0.505688	1.28062	-0.797669	2
7065	-0.791798	0.909323	-0.876203	-0.605416	0.633366	-1.02437	1.58175	-1.45468	-1.42902	-0.840099	-0.926924	0.444355	1.65047	1.30026	-1.12718	1.85514	8
7066	-0.611737	0.909323	-1.52367	-0.910937	-1.22765	-1.53574	0.0498094	-1.45468	1.27285	-0.439517	0.931373	0.989892	0.0575333	1.75174	-0.934554	1.43628	0
7067	-0.521706	0.434501	-1.14281	-1.62382	0.490211	-0.659101	-0.210946	-1.45468	-1.63686	-0.912933	-1.65408	1.13537	-0.694686	1.84204	1.28062	1.99476	5
7068	0.618681	0.909323	-0.723857	0.107466	-1.4567	-0.476468	-1.57991	-0.900201	-0.182004	-1.24068	1.0391	-0.683089	0.234526	-0.0241026	-0.838243	-0.267107	6
7069	1.00881	0.909323	-0.68577	0.311147	-0.0824086	0.144483	-0.0153795	1.15463	0.530577	0.470899	1.0391	-0.719458	0.101782	-1.07757	-1.12718	-0.602198	9
7070	-0.101564	0.612559	-1.52367	-1.0637	-0.254195	-1.207	-0.145757	-1.45468	-1.4884	-0.949349	-1.30397	1.24448	-0.163708	1.93234	1.28062	1.88306	5
7071	-1.12191	0.0783846	-0.152559	0.871269	0.432949	0.363642	-0.113163	-0.150025	-1.22119	-0.767266	-1.3309	-1.30136	0.0575333	-0.836778	1.28062	-0.602198	2
7072	0.138518	-1.10867	0.532997	0.871269	0.862414	0.655855	0.180187	0.110906	-0.983659	-0.548766	-1.65408	-0.864934	-0.207956	-0.806679	1.28062	-0.797669	2
7073	1.87911	0.0190318	0.685343	0.871269	-1.17039	1.16723	-0.765052	1.02416	0.589959	1.41773	-0.199764	0.626201	-1.49115	-0.234796	-1.12718	-0.797669	9
7074	-0.101564	-0.337085	1.10429	0.871269	0.261163	0.363642	-0.341324	-0.606653	-1.31026	-1.24068	-1.65408	-1.01041	-0.207956	-0.866877	1.28062	-0.658047	1
7075	1.81909	0.0783846	1.10429	0.871269	-0.483242	0.363642	0.799482	0.763233	0.975941	0.580149	1.0391	-0.719458	-0.0752113	-1.01737	-1.12718	-0.797669	9
7076	0.288569	0.19709	1.21855	0.871269	0.404318	-0.768681	-0.504296	-1.19375	-1.69624	-1.24068	-0.926924	-0.573981	0.367271	-0.927075	1.28062	-0.713896	2
7077	0.798742	-0.45579	1.75177	0.871269	1.4064	0.509749	1.02764	0.306604	0.649341	-0.221017	0.769782	-1.11952	-0.827431	-1.07757	-1.12718	-0.769744	3
7078	-0.581727	0.612559	-1.52367	-1.36922	-1.39943	-1.901	-0.341324	-1.45468	0.649341	-0.366683	1.0391	0.953523	1.29648	1.90224	-0.16406	1.99476	0
7079	-1.12191	0.909323	-1.02855	0.667588	-1.34217	0.144483	-1.31916	-0.084792	0.114905	0.325232	0.850578	0.626201	1.42923	-0.294994	1.28062	-0.797669	4
7080	-1.12191	-1.88026	-0.000213455	-0.758177	0.690628	0.948067	1.58175	1.80696	1.0947	1.38131	0.715918	0.335247	1.42923	-0.565886	0.967603	-0.797669	1
7081	-0.821808	-0.218379	0.037873	-1.21646	1.4064	-0.695628	1.22321	-1.45468	-0.775823	-1.13143	-1.65408	0.480724	-1.97788	1.72164	0.678668	1.99476	5
7082	0.738721	-0.337085	1.14238	0.871269	1.0342	0.290589	0.310565	-0.117408	-1.10242	-0.658016	-1.65408	-0.355766	-0.0309631	-0.415391	1.28062	-0.797669	2
7083	-0.431676	-0.515143	-1.52367	-2.0821	-0.969969	-2.22974	0.538726	-1.45468	1.27285	-0.0753504	1.01217	1.31721	0.323023	1.93234	-0.838243	1.71552	0
7084	-1.12191	-1.88026	-0.190646	-0.350815	0.776521	1.20375	1.58175	1.80696	0.797796	1.49056	0.177282	0.517093	-0.0309631	-0.325093	0.173031	-0.797669	1
7085	0.0484872	0.909323	-1.52367	-0.452655	-0.912707	-0.512995	0.962454	0.241371	1.27285	1.30848	0.231145	0.989892	-0.11946	-0.1144	-0.0677485	-0.797669	4
7086	-0.671757	0.612559	-1.52367	-1.42014	-1.39943	-1.82795	-0.113163	-1.45468	1.03532	-0.221017	1.0391	1.17174	0.367271	1.93234	-0.98271	1.93891	0
7087	-1.12191	0.0783846	-0.381078	0.871269	0.404318	0.875014	-0.0479739	0.502302	0.500887	0.106733	1.0391	-0.792196	0.0132851	-1.07757	-0.910476	-0.797669	3
7088	1.87911	0.909323	-0.0763864	0.769429	-0.0537776	-0.111203	1.48396	1.35033	1.21347	1.5634	0.958305	0.00792512	0.677008	-1.01737	-1.12718	-0.797669	9
7089	-0.371655	0.315796	0.0759595	0.871269	-1.02723	-0.0746762	-1.6777	-0.606653	-0.449223	-1.24068	1.0391	-1.19226	1.11949	-0.234796	0.293421	-0.630123	6
