	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	estado
769	0.80268	1.24898	0.16040	-1.06013	-0.89441	1.04603	0.25194	-0.10167	-0.53644	1.01957	-1.30072	-0.25439	0.97055	-0.48478	-0.24014	-1.38949	-0.67771	0.85056	-0.68671	-0.60305	-0.80311	-0.63232	0.78941	-0.62047	-0.41896	ac
770	0.50085	-0.44451	-0.27980	-0.88755	0.17105	1.52283	1.07410	-1.08863	-0.92897	0.03986	-1.28469	-0.89780	0.66935	-0.63981	-0.95968	-1.60349	-1.05014	0.68454	-0.75929	-1.32893	-0.89634	-0.94823	0.73938	-0.67375	-1.16935	ac
771	-1.07023	-0.35631	-1.09254	-0.89214	1.19353	2.05567	0.60197	-1.10121	-0.44485	-1.22115	-1.54941	0.05022	1.32649	-0.32795	-0.22661	-1.85818	-0.53524	1.05456	-0.63308	-0.79573	-1.20738	-0.58097	0.88805	-0.61309	-0.59923	ac
772	-0.38445	0.25462	-0.08622	-0.79586	-0.12391	0.67286	0.74083	0.21221	-0.03300	-0.11133	-1.29929	-0.34593	1.10767	-0.46595	-0.53694	-1.49049	-0.76009	0.91652	-0.69294	-1.03183	-0.79082	-0.75441	0.83696	-0.64638	-0.86653	ac
773	1.53933	1.07921	0.69272	0.56902	-0.35949	-1.12388	-1.14358	-0.17680	-0.26869	1.02285	-0.16565	2.15565	-0.85252	1.58086	1.50105	-0.87843	1.74699	0.16013	1.44543	1.35176	-0.52329	1.97585	-0.61133	1.45227	1.44993	v/at
774	-0.35954	0.90030	-0.59624	-0.43818	-1.28621	-0.05614	1.40178	0.96152	0.34968	0.67549	-1.19857	-0.87331	0.61055	-0.64189	-0.88703	-0.95783	-0.99625	0.63919	-0.75832	-0.96746	-0.71417	-0.94122	0.65855	-0.67528	-0.97009	ac
775	0.46234	-0.27759	1.28294	1.58908	0.26251	-0.68067	-0.74305	-1.00724	-0.83766	-0.47385	-1.07894	2.25307	-0.61174	1.87271	1.62973	-1.79583	1.54288	0.17469	1.27851	1.40325	-1.38306	2.05288	-0.53744	1.66468	1.57060	v/at
776	0.86421	0.43701	0.86127	-0.50196	0.49805	0.71145	-0.40240	-1.36353	-0.87388	0.14398	-0.44124	0.10129	0.87100	-0.24849	0.60171	-0.46645	-0.15924	0.95754	-0.37102	0.43592	-0.10149	-0.04763	0.78454	-0.31793	0.51636	v/at
777	0.59086	1.24441	0.02081	-0.41272	0.86736	0.68605	-0.82459	-1.18530	-0.85635	0.02165	-1.11203	0.16844	0.72292	-0.22191	0.65847	-1.06405	-0.02532	0.91382	-0.31074	0.50641	-0.92825	0.02510	0.66555	-0.27169	0.57847	v/at
778	1.05211	0.96978	0.43623	-0.90153	-0.26215	0.37472	0.20140	-0.60511	-0.35105	0.72714	-1.19549	-0.39753	0.67996	-0.47439	0.16716	-1.15305	-0.58154	0.61184	-0.59175	0.05072	-0.90649	-0.47378	0.70448	-0.52284	0.10742	v/at
779	2.11068	1.51572	0.61638	0.64468	-1.13271	-1.42973	-1.05885	0.19161	0.07862	1.42268	-0.44093	3.70782	-3.47635	4.21540	1.65355	-0.82268	3.35072	-2.32532	4.01020	1.44534	-0.85208	3.65404	-3.32882	4.34243	1.63743	v/at
780	1.28287	2.18730	0.25586	-0.81339	-0.81075	0.25374	0.01587	-0.37813	-0.22698	0.98784	-0.42991	0.48208	0.47365	-0.00959	0.80800	-0.48518	-0.00387	0.70525	-0.27155	0.56853	-0.18954	0.14331	0.64699	-0.20909	0.67794	ac
781	1.91602	1.58190	0.62704	0.42156	-1.03035	-1.11976	-1.06577	0.29112	0.03815	1.22897	-0.57829	3.10170	-2.70437	3.25041	1.58912	-0.89902	3.18965	-2.56469	3.78554	1.40346	-1.01927	3.46236	-3.29323	4.07634	1.62126	v/at
782	1.66005	1.00749	0.89717	0.72806	-0.94920	-1.19302	-1.07415	0.18882	-0.04470	1.08322	-0.77154	3.25652	-3.15152	3.59116	1.59476	-0.97985	2.86879	-2.35229	3.29594	1.37489	-1.14060	3.14157	-3.05250	3.63782	1.58529	v/at
783	1.22064	0.51313	0.91598	1.17280	-0.16605	-0.94737	-1.23989	-0.38495	-0.55020	0.38716	-1.39935	2.54120	-1.19965	2.17128	1.64065	-1.86316	2.02261	-0.49258	1.88424	1.45627	-1.82075	2.48429	-1.29670	2.28544	1.62791	v/at
784	2.25204	1.36073	0.73421	0.44921	-0.84714	-1.41425	-1.16356	0.13076	-0.05286	1.45951	-0.26587	3.31337	-3.05357	3.75463	1.62594	-0.59236	2.95625	-2.38714	3.58043	1.45393	-0.63268	3.28179	-3.27316	4.06024	1.61987	v/at
785	2.05510	1.19144	0.41284	0.31842	-1.35410	-1.22857	-0.96363	0.45507	0.40134	1.61211	0.05352	3.58057	-4.80426	5.02704	1.51594	-0.16207	2.82585	-3.55810	3.94646	1.34084	-0.25666	3.23507	-4.55774	4.77521	1.49506	v/at
786	0.93739	0.98249	0.35030	0.54446	0.37442	-0.31643	-0.80801	-0.50250	-0.55345	-0.28794	-0.05853	2.66156	-2.91842	3.50118	1.51873	-0.62446	1.98219	-1.52457	2.21685	1.40967	-0.51929	2.44671	-2.54100	2.97874	1.51631	v/at
787	-0.28815	-1.06131	1.80572	1.38319	0.12131	0.00664	-0.59313	-0.79601	-0.56329	-1.13279	-0.15433	1.48764	-1.03654	1.18048	1.31181	-0.50174	0.89604	-0.40579	0.60276	1.08952	-0.37275	1.15224	-0.90340	0.89684	1.17980	v/at
788	1.31183	0.67774	0.51499	0.60353	-0.79465	-0.92393	-0.79855	0.42019	0.34066	0.41334	-0.01308	3.08875	-4.14766	3.96609	1.34091	-0.21242	2.50704	-3.15072	3.03084	1.14930	-0.47129	2.77206	-3.67544	3.41087	1.31911	v/at
789	0.87174	0.74652	0.45315	-0.35219	-0.29019	0.38042	-0.23924	-0.45806	-0.34760	0.38037	-0.51404	0.38594	0.56023	-0.08507	0.72656	-0.80198	-0.00525	0.83742	-0.27536	0.56462	-0.49912	0.05201	0.67603	-0.25093	0.62037	v/at
790	0.87354	0.45189	1.47669	1.39579	-0.46068	-0.82967	-0.94678	-0.61128	-0.63871	0.18087	-0.72799	3.01878	-1.89875	3.04435	1.71086	-1.14470	2.13192	-1.09545	2.07107	1.45334	-1.06692	2.64867	-1.83207	2.63845	1.62755	v/at
791	1.74156	1.05160	0.70294	0.51072	-1.02672	-1.26198	-0.96834	0.46861	0.10469	1.24449	-0.41106	3.23295	-3.78280	3.95784	1.53710	-0.68063	2.64351	-2.87739	3.31879	1.34573	-0.80484	2.96956	-3.56305	3.77159	1.53665	v/at
792	1.56091	0.84599	0.68188	-0.80808	-0.33621	0.77615	-0.04457	-1.29398	-0.84785	1.02795	-1.28428	0.24100	0.89001	-0.12391	0.67147	-1.46367	0.07853	1.01983	-0.21873	0.56832	-1.20710	0.20805	0.84948	-0.11223	0.67035	ac
793	0.83123	0.25648	0.67756	0.00622	0.27765	0.37734	0.11028	-1.33344	-0.85883	-0.04979	-2.03602	-0.24799	0.96100	-0.39132	0.30536	-2.71011	-0.38231	1.10413	-0.44934	0.20361	-2.16438	-0.21231	1.00733	-0.38186	0.36888	v/at
794	0.48935	0.17328	0.31751	-0.53887	-0.14657	1.02241	0.68752	-1.08340	-0.61467	0.01439	-1.74978	-0.34787	0.58310	-0.46708	0.18254	-1.73240	-0.58331	0.60900	-0.61057	0.06446	-1.56309	-0.47483	0.66165	-0.51652	0.09408	ac
795	1.90726	1.70875	0.75084	0.76046	-0.79427	-1.53710	-1.06689	-0.09276	-0.05286	1.16011	-0.16760	3.86262	-3.60122	4.67653	1.68207	-0.85869	3.10267	-1.52016	3.72852	1.59993	-0.63793	3.56701	-2.99559	4.33073	1.65472	v/at
796	1.03358	1.03435	0.93614	-0.39488	-0.14427	0.48695	-0.41024	-0.77612	-0.92022	0.58608	-0.15848	0.32520	0.97745	-0.15920	0.69186	-0.51242	0.26240	1.32088	-0.14235	0.61908	-0.03865	0.17371	0.90951	-0.22761	0.62410	v/at
797	-0.56085	0.32576	-0.15332	-0.45275	0.61112	1.65980	0.43357	-1.31333	-0.73385	-0.92193	-0.22570	-0.32243	0.65991	-0.48746	0.18173	-0.27069	-0.65785	0.67076	-0.64752	-0.06543	0.07337	-0.54898	0.71775	-0.56519	-0.01384	ac
798	-0.30550	-0.03444	0.12005	-0.38237	0.49488	0.72483	0.56766	-1.11756	-0.89068	0.15440	-0.11073	-0.84919	0.56942	-0.62069	-0.66134	-0.12337	-0.92772	0.56926	-0.72742	-0.69433	0.24062	-0.83805	0.63623	-0.64737	-0.63700	ac
799	-0.22238	0.35433	-0.78564	-0.61732	-0.41641	1.12214	0.94945	0.50600	0.02748	-0.58189	-0.51143	-0.83508	0.65062	-0.62924	-0.82558	-0.63106	-0.97847	0.68947	-0.74794	-1.01065	-0.26377	-0.90175	0.70422	-0.66540	-0.89136	ac
800	-0.19681	0.53512	-0.42508	-0.89827	-0.63901	1.06722	0.61809	0.47849	-0.17880	0.38300	-0.33032	-0.66859	0.63908	-0.61192	-0.50649	-0.39408	-0.89491	0.65540	-0.74340	-0.73434	-0.10598	-0.83186	0.67774	-0.65949	-0.67647	ac
801	1.32668	0.82955	0.71491	0.49923	-0.77161	-0.99991	-0.79577	0.51588	0.27026	0.46358	0.05588	2.93285	-3.45110	3.51890	1.41279	-0.30316	2.75992	-2.80332	3.23475	1.23072	-0.31640	2.94974	-3.52545	3.61161	1.39537	v/at
802	0.16737	0.19465	1.60225	0.69501	0.57762	-0.14806	-0.42349	-1.07405	-1.00455	-0.62376	-0.34144	0.58748	0.73156	0.02826	1.00021	-0.97865	0.49210	1.11045	0.08686	0.93145	-0.43559	0.51816	0.69486	0.01379	0.96765	v/at
803	0.15355	-0.45334	1.25875	0.94895	0.36298	-0.46356	-0.31792	-0.74734	-0.70508	-0.42654	1.03156	-0.17632	0.09139	-0.23341	0.38631	-0.34991	0.17047	0.60222	-0.12153	0.72261	0.12951	-0.01334	0.31863	-0.25249	0.60456	v/at
804	-0.01737	-0.01778	1.24156	0.55265	0.22813	-0.47656	-0.26766	-0.59635	-0.52522	-0.08053	0.20466	-0.40771	0.39476	-0.48974	0.19892	-0.16297	-0.18268	0.53906	-0.45169	0.41564	-0.21820	-0.34086	0.51013	-0.50812	0.27403	v/at
805	-1.28035	-1.85230	0.48162	1.02440	1.63006	0.44891	0.14712	-1.16819	-0.72419	-2.06624	1.26867	-0.67545	0.41505	-0.54396	-0.25724	0.05601	-0.32822	0.67310	-0.49576	0.34999	0.54289	-0.52118	0.53315	-0.53440	0.02851	v/at
806	-0.34417	-1.33177	1.87827	1.40630	0.29914	-0.27826	0.16193	-1.14406	-0.92496	-0.94781	1.09422	-0.53468	0.41918	-0.50618	0.01086	-0.18944	-0.44709	0.67402	-0.52576	0.25888	0.47494	-0.45335	0.53495	-0.50571	0.15637	v/at
807	-0.16717	-0.87142	1.27979	0.73440	0.41894	-0.36915	-0.11773	-0.53193	-0.64654	-0.40950	1.41268	-0.55036	0.42535	-0.53810	-0.02027	0.99771	-0.30398	0.61296	-0.50541	0.26917	1.19583	-0.47088	0.55574	-0.54759	0.09246	v/at
808	1.50777	1.33985	0.26248	-0.66143	-0.38757	0.63463	-0.12387	-1.07583	-0.73289	0.97232	-0.40517	0.44826	0.95793	-0.01304	0.78354	-0.55893	0.11112	1.14147	-0.18619	0.58456	-0.16937	0.25156	0.91417	-0.14161	0.68755	ac
809	1.21010	0.82450	1.14566	0.09170	-0.23699	-0.61022	-0.68183	-0.29071	-0.65231	0.94936	-0.67542	0.05044	0.95038	-0.21395	0.58921	-1.46090	-0.19848	1.10661	-0.28648	0.38703	-0.69870	0.01728	0.88722	-0.21225	0.56464	v/at
810	0.00142	0.33773	0.54492	0.42555	0.02292	-0.46407	0.10241	-0.32480	-0.32383	-0.00903	1.15396	-0.25251	-0.42688	0.05303	-0.16204	1.70339	-0.08100	-1.32205	0.43855	-0.17687	1.18202	-0.19684	-0.62364	0.24817	-0.16747	v/at
811	0.32890	-0.38635	1.27095	0.68442	-0.02223	-0.95668	-0.28654	-0.05398	-0.33279	0.17975	0.92494	-0.46078	0.17773	-0.44579	-0.09341	1.61973	-0.46932	-0.06769	-0.41310	-0.12168	1.08727	-0.48049	0.22923	-0.46415	-0.13155	v/at
812	-1.25752	-1.46400	0.47255	1.26209	0.75608	-0.15513	0.63876	-0.77539	-0.54647	-1.32539	1.27133	-0.64713	0.20051	-0.46101	-0.52129	1.78351	-0.58304	-0.06881	-0.40567	-0.35084	1.40901	-0.64851	0.26480	-0.49206	-0.54044	v/at
813	-1.26316	-1.50832	-0.17504	0.69432	1.85091	0.83547	-0.02502	-0.70730	-0.83528	-2.17282	0.71120	-0.68552	0.40538	-0.52659	-0.30494	-1.31736	-0.22212	0.99074	-0.41307	0.40186	-0.69891	-0.31112	0.64419	-0.48072	0.32621	v/at
814	-0.83197	0.64814	0.03797	-0.06635	1.34733	0.21360	-0.32254	0.60097	-0.60919	-1.46381	0.99411	-0.06602	-0.41161	0.24680	0.29503	-0.58858	1.40993	0.38495	0.73616	1.08833	-0.28857	1.12296	-0.06469	0.46030	1.09748	v/at
815	0.39227	0.80820	0.95252	-0.20524	0.01754	0.13145	0.12024	-0.70660	-0.78649	0.27432	-1.79625	-0.40193	0.25080	-0.39103	0.07407	-1.57535	-0.62005	0.36111	-0.57856	-0.14944	-2.11735	-0.44727	0.34192	-0.43839	0.00776	v/at
816	-0.42252	-0.31072	-0.24494	-0.21647	0.81825	1.31942	0.51259	-1.04099	-0.94362	-0.86413	-1.71156	-0.72955	0.58069	-0.58094	-0.45929	-1.43672	-0.79115	0.43379	-0.65004	-0.58579	-2.05755	-0.68163	0.52327	-0.56571	-0.40823	ac
817	-0.48305	0.21367	-0.54170	-1.01705	-0.48646	0.93909	1.23786	0.12627	0.08385	0.23714	-1.81388	-0.80011	0.66771	-0.63993	-0.90517	-1.37371	-0.98255	0.67989	-0.75838	-1.15823	-2.09256	-0.94148	0.70222	-0.68115	-1.08506	ac
818	-0.53006	-0.11308	-0.12733	-0.76607	0.81379	1.29402	0.48105	-0.76383	-0.88267	-0.37466	-1.97219	-0.92548	0.62804	-0.64452	-0.94086	-1.59293	-1.03423	0.64961	-0.75531	-1.17830	-2.21452	-0.91969	0.69596	-0.66929	-0.95383	ac
819	-0.44485	0.81767	-0.42506	-1.14753	-0.60037	0.86924	1.07115	0.71839	0.03075	0.21067	-1.76689	-1.03487	0.59649	-0.65707	-1.54872	-1.30115	-1.10706	0.62552	-0.76475	-1.69083	-2.04581	-1.02169	0.67490	-0.68256	-1.51277	ac
820	-0.38754	0.44579	-0.99122	-1.09567	-0.47716	1.80927	1.70106	-0.49782	-0.53181	0.06487	-1.92674	-0.99289	0.61446	-0.65075	-1.35727	-1.43840	-1.07741	0.64622	-0.76174	-1.48807	-2.18655	-0.98879	0.69840	-0.67870	-1.35352	ac
821	-0.97670	-0.62487	-0.71441	-1.22782	1.05079	1.39179	1.23555	0.00001	-0.35682	-1.07119	-2.46951	-0.95075	0.65067	-0.64721	-1.16894	-2.04746	-1.04724	0.65648	-0.75755	-1.36579	-2.66118	-0.97044	0.69686	-0.67943	-1.18314	ac
822	-0.09666	0.77571	-0.53914	-0.90418	-0.06729	0.18806	0.70053	0.06763	-0.02065	0.63386	-1.36267	-0.82644	0.53859	-0.60803	-0.77870	-0.90436	-0.96874	0.51534	-0.71196	-1.07086	-1.58595	-0.88539	0.54969	-0.62685	-1.01886	ac
823	0.14971	0.19102	0.22858	-0.37023	-0.17636	0.13950	0.41600	0.16707	-0.49760	0.46352	-1.39320	-0.74347	0.53577	-0.58232	-0.42464	-1.14524	-0.85564	0.55652	-0.69912	-0.57639	-1.70031	-0.76630	0.57511	-0.60372	-0.53519	ac
824	-0.62672	-0.45166	0.06441	-0.15166	0.71682	0.49069	0.15043	-0.06939	-0.58876	-0.49616	-1.18945	-0.89204	0.57576	-0.63351	-0.83596	-0.79808	-0.96921	0.56055	-0.73393	-0.94522	-1.46690	-0.88421	0.62256	-0.65548	-0.85598	ac
825	-0.85944	-0.74033	-0.41267	-0.42888	0.25166	0.71828	0.85887	0.58504	-0.10999	-0.69555	-1.14764	-0.93050	0.55088	-0.63281	-1.02722	-0.76519	-1.04505	0.57225	-0.74302	-1.34913	-1.47864	-0.95106	0.61379	-0.65528	-1.22199	ac
826	-0.55522	0.05454	-0.21840	-0.64561	0.37145	0.84843	0.56015	-0.31914	-0.43723	-0.15092	-1.14339	-0.83578	0.53684	-0.60905	-0.67988	-0.71586	-0.95458	0.54278	-0.72379	-0.86189	-1.36801	-0.88069	0.59454	-0.64286	-0.86388	ac
827	-0.91260	-0.74240	-0.77384	-0.95940	0.13583	0.70902	1.77903	0.43941	0.06673	-0.35223	-1.22526	-0.91350	0.64673	-0.65066	-1.18803	-0.88131	-1.05635	0.66081	-0.76533	-1.40129	-1.50357	-0.99864	0.69772	-0.68513	-1.32698	ac
828	-1.71386	-0.52351	-1.70553	-1.01547	-0.76577	1.08070	1.85069	1.70416	1.39741	-0.93563	-1.52420	-0.98343	0.55629	-0.64222	-1.37555	-1.45412	-1.05785	0.53000	-0.74235	-1.85852	-1.90548	-0.98695	0.58348	-0.66133	-1.83940	ac
829	-1.52805	-1.52762	-1.60256	-0.92257	-0.06737	1.96767	1.63003	0.41639	0.24318	-0.78034	-1.43926	-1.09788	0.60038	-0.66415	-2.04983	-1.11062	-1.13836	0.64215	-0.77015	-1.92956	-1.77793	-1.08181	0.68334	-0.69099	-1.94668	ac
830	-1.19413	-0.42733	-1.03108	-0.74292	-0.33742	1.36747	2.20287	0.13693	-0.16909	-0.55449	-1.61991	-1.07489	0.60306	-0.66291	-1.76760	-1.25729	-1.13132	0.64007	-0.76975	-1.78951	-1.92157	-1.06099	0.68635	-0.68943	-1.73265	ac
831	-0.37214	-0.70075	-0.64519	-0.75132	0.03193	0.81750	0.52943	0.70861	0.11564	-0.19922	-1.43306	-0.83349	0.65175	-0.64366	-0.91401	-1.02510	-1.00041	0.66738	-0.75989	-1.16337	-1.71012	-0.94456	0.69538	-0.68070	-1.02928	ac
832	-2.08930	-2.35809	-1.19482	0.26792	2.28215	1.36924	0.37018	-0.54820	-0.53190	-2.38151	-1.64460	-0.98026	0.58776	-0.65677	-1.07920	-1.60469	-0.98075	0.57253	-0.75446	-1.01903	-2.24753	-0.93277	0.64858	-0.67953	-0.94948	ac
833	-2.01591	-1.71082	-1.37293	-0.82741	1.14634	2.01483	1.71095	-0.11878	-0.30302	-1.72872	-1.68159	-1.07202	0.59870	-0.66253	-1.71242	-1.28543	-1.11339	0.63307	-0.76835	-1.58428	-1.80231	-1.05369	0.67916	-0.68930	-1.61557	ac
834	-1.34835	-0.30186	-1.26907	-0.96064	-0.89546	0.97806	1.74678	1.34909	0.86650	-0.31107	-1.76951	-0.84621	0.66761	-0.64640	-1.27285	-1.39555	-1.02124	0.67790	-0.76359	-1.64219	-1.82800	-0.99993	0.69898	-0.68688	-1.46202	ac
835	-0.97231	0.16181	-1.14777	-1.38533	-1.70472	1.11737	1.46627	1.59440	1.61125	0.11932	-1.82018	-0.90403	0.64994	-0.65278	-1.48108	-1.34058	-1.04214	0.67187	-0.76564	-1.73041	-2.14083	-1.00981	0.69710	-0.68841	-1.54286	ac
836	-0.26775	-0.07212	-0.80901	-1.44449	-1.15641	1.47881	1.38558	0.50369	0.56890	0.41703	-1.99616	-1.06571	0.62225	-0.66025	-1.94691	-1.52944	-1.14060	0.65491	-0.76933	-2.17067	-2.28717	-1.06204	0.70512	-0.68803	-1.95239	ac
837	-0.69154	0.80919	-0.99408	-1.08534	-1.34743	0.82415	1.44025	1.23867	0.55168	0.52202	-1.60802	-1.06988	0.61892	-0.66147	-2.00412	-1.22686	-1.13650	0.65519	-0.76964	-2.16076	-1.98663	-1.06848	0.70173	-0.68910	-2.00314	ac
838	-0.69176	0.46672	-0.50812	-1.43871	-1.31939	1.16500	1.26005	1.37862	0.48861	0.50164	-1.47010	-1.08050	0.61501	-0.66169	-2.07108	-1.19511	-1.14648	0.65029	-0.76994	-2.19486	-1.67200	-1.07683	0.69789	-0.68927	-2.08492	ac
839	-1.22372	-0.23220	-0.91738	-0.79024	1.52871	0.72843	0.43711	0.70833	-0.38332	-1.22918	-1.56304	-0.89448	0.63820	-0.64454	-0.85788	-1.40701	-0.94090	0.63912	-0.74598	-0.72278	-1.89077	-0.89799	0.66868	-0.67342	-0.82548	v/at
840	-0.96547	-0.15614	-0.37807	-1.18042	0.34087	0.63398	0.22325	0.47349	-0.16836	0.71397	-1.45186	-1.02097	0.61063	-0.65881	-1.35646	-1.26845	-1.10394	0.63197	-0.76825	-1.48645	-1.72780	-1.01602	0.68309	-0.68667	-1.34140	v/at
841	-2.00527	-0.78323	-1.85011	-1.23131	-0.55535	1.65807	2.82304	1.56342	0.64688	-1.19826	-1.82028	-1.13482	0.59293	-0.66648	-2.52278	-1.67245	-1.18394	0.63224	-0.77303	-2.61050	-2.14594	-1.12420	0.67879	-0.69356	-2.55148	ac
842	-0.47838	0.66305	-0.76488	-1.44020	-1.14990	0.80066	1.33411	1.08698	1.38675	-0.13909	-1.81977	-1.08884	0.61665	-0.66187	-2.23297	-1.52374	-1.14798	0.65460	-0.76967	-2.36931	-2.17294	-1.07983	0.70308	-0.68917	-2.24430	ac
843	-0.44928	-1.25933	1.01436	0.42289	-0.41190	0.05782	1.00100	-0.18969	-0.28257	-0.36752	-1.11798	-0.98245	0.53966	-0.65166	-1.23852	-0.29920	-1.03288	0.55902	-0.75394	-1.23722	-1.47201	-0.97667	0.62673	-0.67873	-1.23092	v/at
844	-0.27618	0.10295	-0.30560	-0.43604	0.26343	-0.32663	-0.08082	0.72458	0.13845	0.37369	1.29982	-0.82999	0.44394	-0.58257	-0.68819	1.23938	-0.66773	0.38205	-0.60525	-0.13605	1.08658	-0.79005	0.53435	-0.61062	-0.53690	v/at
845	0.40511	0.11982	-0.38657	0.15381	0.41013	-0.73896	-0.75682	0.00511	0.03976	0.68299	0.79087	-0.03140	-0.07515	-0.11968	0.47461	0.39093	0.11604	-0.11793	-0.02310	0.53881	0.54310	-0.02459	-0.02775	-0.12263	0.46655	v/at
846	-0.11424	-0.54699	-0.18887	-0.60544	0.35422	1.01759	0.08486	-0.74381	-0.19863	-0.02443	1.01286	-0.64438	0.54128	-0.52415	-0.26158	0.66927	-0.65146	0.75722	-0.64621	-0.31262	0.83010	-0.68350	0.62525	-0.54417	-0.34774	v/at
847	0.15594	0.20200	0.03551	-0.65796	0.25896	0.96295	-0.13833	-0.88811	-0.35470	0.16945	1.30135	-0.57347	0.65750	-0.58752	-0.12748	1.02202	-0.56646	0.83703	-0.65097	-0.15922	1.22891	-0.62516	0.75002	-0.61990	-0.18234	v/at
848	0.60422	0.48643	0.28465	-0.42137	-0.24053	-0.20336	0.92503	-0.13981	-0.50995	0.56424	1.27108	-0.90963	0.51294	-0.63270	-0.95178	1.83163	-0.98103	0.54191	-0.73971	-0.96567	1.60037	-0.91655	0.60303	-0.66324	-0.98316	ac
849	0.16035	-0.22573	0.30697	-0.04509	0.58734	0.45425	-0.36697	-0.93681	-0.57428	-0.06454	1.49717	-0.53640	0.53471	-0.56164	-0.03277	1.57520	-0.50022	0.61188	-0.61936	0.06080	1.58193	-0.55728	0.60718	-0.58909	-0.04644	v/at
850	-1.75532	-1.73724	-1.39608	-0.87079	-0.03332	0.96182	1.18830	1.08881	1.54816	-1.07213	2.16453	-1.03975	0.54638	-0.65219	-1.66351	2.08566	-1.01356	0.53043	-0.73660	-1.24964	1.95457	-0.99808	0.60308	-0.66776	-1.51686	v/at
851	-1.14352	-0.87508	-0.94969	-0.82295	0.12920	0.59071	0.57404	0.86208	0.82748	-0.32793	2.17216	-1.01737	0.53823	-0.64590	-1.49615	2.05074	-0.99616	0.51983	-0.73037	-1.07269	2.07017	-0.98559	0.60673	-0.66480	-1.35186	v/at
852	0.70016	0.94928	0.82393	-0.51602	-0.26177	0.00271	0.40085	-0.74478	-0.67341	0.85796	1.25950	-0.73660	0.45810	-0.58175	-0.39491	1.83301	-0.84011	0.46558	-0.68841	-0.49089	1.66639	-0.75321	0.54619	-0.61363	-0.44012	ac
853	-0.91924	-0.16188	-1.08547	-1.04770	-0.66601	0.09819	0.70827	1.45775	1.65831	0.11909	2.14890	-0.95590	0.43295	-0.58289	-1.45266	2.05842	-0.93146	0.34328	-0.64168	-1.25176	1.99338	-0.92267	0.50392	-0.61146	-1.35114	v/at
854	0.63809	0.51957	-0.27399	0.28974	0.14334	-1.37505	-1.09502	0.56647	0.29382	1.03134	1.17138	0.29639	-0.53882	0.17637	0.59345	1.08119	0.65685	-1.11676	0.62698	0.71768	1.07650	0.35386	-0.65176	0.28837	0.62639	v/at
855	-0.64509	-0.00126	-0.40573	-0.88412	-0.36400	-0.23396	0.32395	1.39579	1.02442	0.34213	2.07800	-0.99835	0.49328	-0.60598	-1.44400	1.91475	-0.97905	0.46433	-0.70159	-1.15368	1.74063	-0.94922	0.55405	-0.62570	-1.24278	v/at
856	0.87864	0.77458	0.56321	-0.47007	-0.61907	-0.28813	0.57356	-0.09772	-0.41968	1.04147	0.54766	-0.84601	0.52197	-0.60812	-0.69509	1.31085	-0.95075	0.51795	-0.71580	-0.84331	0.91394	-0.85240	0.57806	-0.63416	-0.74164	ac
857	-1.20282	-0.26523	-1.30864	-1.20588	-0.95425	0.34487	0.98815	1.72291	1.93935	0.03928	1.64369	-1.01142	0.52967	-0.64276	-1.46850	1.91541	-0.95459	0.48240	-0.70509	-1.18391	1.57330	-0.96689	0.56861	-0.65343	-1.42376	v/at
858	-0.67491	-1.05127	-0.33610	0.51960	0.76593	-0.36943	-0.67793	0.08695	0.28817	-0.37314	0.14451	-0.34678	0.17979	-0.38885	0.14536	0.08890	-0.16165	0.05100	-0.31076	0.26585	0.13082	-0.32289	0.22752	-0.39783	0.16288	v/at
859	-1.41704	-0.85163	-1.36268	-1.20780	-0.71787	0.49972	0.69535	1.86626	2.22155	-0.33777	1.04785	-1.04105	0.55534	-0.65745	-1.66671	1.08083	-1.03334	0.55951	-0.74391	-1.47136	0.90800	-1.00420	0.61573	-0.67619	-1.61153	v/at
860	-1.08059	-1.38362	-0.21082	0.02988	1.17087	1.55576	0.25362	-1.22889	-0.59004	-1.47722	1.19305	-0.69509	0.56668	-0.59706	-0.28946	1.10129	-0.67953	0.66477	-0.67119	-0.21318	1.23506	-0.74905	0.65136	-0.63551	-0.40841	v/at
861	-0.65211	1.20345	-0.95669	-1.30752	-0.71691	0.24518	1.21153	1.55558	0.69493	0.32216	-0.11017	-1.07234	0.58603	-0.66270	-1.71932	0.69777	-1.13745	0.62962	-0.76991	-1.86787	0.36859	-1.07254	0.66946	-0.68985	-1.86414	ac
862	-0.40692	-0.84838	-0.08729	1.15025	1.39594	0.04959	-0.91080	-1.32976	-0.79674	-0.80845	-0.31900	-0.34177	0.27644	-0.42601	0.20154	-0.12979	-0.29738	0.04509	-0.43279	0.16343	0.01177	-0.24455	0.19048	-0.39716	0.19176	v/at
863	0.18804	-0.49069	0.58438	0.68395	-0.24254	-0.35423	0.15427	-0.38865	-0.16476	-0.09581	-0.19660	-0.39652	0.30677	-0.44730	0.08770	0.24307	-0.57949	0.27382	-0.56220	-0.09362	0.34228	-0.51043	0.32484	-0.48563	-0.12984	v/at
864	-1.38056	1.09576	-1.86891	-1.57318	1.47926	1.14254	-0.15684	0.93160	0.49549	-1.11845	-0.10392	-0.51416	0.53665	-0.51568	-0.21984	-0.16933	0.12396	-0.38336	-0.23876	-0.17623	-0.04196	-0.22040	0.14048	-0.45306	-0.30265	v/at
